[00:00:26.240] はいどう
[02:23:41.800] てえちょっと来てみた
[02:23:46.920] こんばんきさんこんばんは見てビッグ
[02:23:51.040] バイパー作ってるだ
[02:23:55.240] けどパーツなくしたくせえ落ちたかも笑
[02:23:59.560] いいやん
[02:24:01.479] え落ちてないよね
[02:24:05.439] 笑笑え
[02:24:10.359] ちょっとえなんでねえんだよもう小さい
[02:24:14.399] パーツバカちっちゃいバカちっちゃいこれ
[02:24:17.960] これこれこれこれこういうのここれこれ
[02:24:20.840] これるてそうこれだよなんか挟まってそう
[02:24:23.359] だよねに入れてやったなんか
[02:24:27.000] 挟まるてそうだよねそれ
[02:24:30.370] [音楽]
[02:24:34.160] かいや挟まってないわ引いて飛んだのか
[02:24:38.160] [音楽]
[02:24:41.439] ももう1回ちょっと必殺同じ目線に立って
[02:24:44.560] 探すやっていい1回同じ目線に立って探す
[02:24:48.200] わ
[02:24:55.040] 透明な箱にて突っ込んで爆破処理みたいな
[02:24:58.000] 雰囲気でやるのが安全だねアーカイブ見る
[02:25:06.240] [音楽]
[02:25:07.840] かないね落ちてないよ
[02:25:11.399] 多分
[02:25:13.160] よいしょ多分落ちてはないなそうだよその
[02:25:16.720] 上でやってたもん
[02:25:19.319] 俺
[02:25:24.200] にいやこのカメラじゃ多分そこまで終えて
[02:25:27.279] ないな
[02:25:29.560] 多分そこの箱にあるのは違う
[02:25:40.170] [音楽]
[02:25:44.720] やつええ
[02:25:48.620] [音楽]
[02:25:51.279] なんかどっか挟まってそうな感じすんだ
[02:25:53.439] けど
[02:25:56.560] ななんかこうやってやってポロっと落ち
[02:25:59.000] たらこの辺とかに挟まってないか
[02:26:01.160] なないよねあったもうあったよこれ取れ
[02:26:08.359] ないじゃん挟まってたわこの奥このこの
[02:26:13.160] このなんかエンジンの入るとこのここの奥
[02:26:16.439] に挟まってたよこんなんわからんべな
[02:26:22.319] やば取れねえ見つかった笑笑落ちてなくて
[02:26:26.399] よかったよかったよかったよかったよかっ
[02:26:28.200] たこれこれこれこれこれてくれたこれこれ
[02:26:34.040] これやめてくれ
[02:26:36.800] もうやめてくれ
[02:26:41.319] よこれキさんこれあれないのよこれただあ
[02:26:46.520] なんつのこのパーツをこのキットを買っ
[02:26:49.439] てきてんで
[02:26:51.000] 完成できるいやまだまだ完成じゃないんだ
[02:26:53.560] けどこれね本当は本当はね色とか何にも
[02:26:58.560] 塗ってない状態だとこれなんすよこれすみ
[02:27:02.319] の状態の色ねこれはなんと聴僕の視聴者で
[02:27:05.680] あるデラコマ君が塗装を施してくれまして
[02:27:09.000] パーツに見てよ
[02:27:11.080] これえぐくないえぐいしょえぐいって言っ
[02:27:14.800] てねえぐいって言って
[02:27:17.160] くれこれは素晴らしいんですよ
[02:27:21.800] 来る人全員に自慢してんだすごいすごいよ
[02:27:24.560] ねマジ
[02:27:26.200] でマジですごい見つかった見つかった
[02:27:29.880] よかっ
[02:27:30.250] [音楽]
[02:27:33.880] たこんなもんねなくすよ絶対マジ
[02:27:37.970] [音楽]
[02:27:39.439] で細かく塗ってあるんだよかったねどこに
[02:27:43.920] あったんえあのねエンジンのねこの
[02:27:46.920] エンジンのとこにあの奥に挟まってた
[02:27:50.910] [音楽]
[02:28:00.279] オオオオオはいオッケーオオオよ人集めて
[02:28:04.359] プラモのパーツなんこなくス戦試験しよ
[02:28:07.200] ほらこのクリアパーツがあるとないと全然
[02:28:10.120] 違うから本当
[02:28:14.439] にいやマジでもこれなくすてほんまこんな
[02:28:26.120] うわ待って
[02:28:27.800] これうわ
[02:28:31.359] 最悪表裏あるわこう
[02:28:34.840] だこんなくそちっちゃこのちっちゃい
[02:28:38.120] パーツのに表裏ありやがるあしっくり来た
[02:28:41.319] あしっくりしっくり来た何このクリア
[02:28:44.880] パーツ表裏ありやがるこんなクソ
[02:28:47.319] ちっちゃいのになんやねん
[02:28:51.680] なんやねん危ねえ見てこの垂直尾翼この
[02:28:56.240] 1番上に立つ羽なんだけどの先っぽにも
[02:29:00.160] クリアパーツこんなちっちゃくてちゃんと
[02:29:02.960] 穴開いてここにはまるようになってんだ
[02:29:04.720] からすげえよなマジ
[02:29:07.240] でマジですげえわさあ次行きますやっと次
[02:29:11.600] 行きますすいません手間取っ
[02:29:14.279] たえっとDの6Dの6Dの6ってどれ
[02:29:20.800] Dの6
[02:29:22.120] どれDの6どれやDの6はDはブルー
[02:29:26.960] パーツだねブルーパーツブルーハーツ
[02:29:29.160] みたいに言うけどブルーパーツをけていき
[02:29:32.000] たいと思いますがえどれでしょうかこれか
[02:29:34.279] な箱気をつけてちょっとマジで本当に本当
[02:29:38.640] に気をつけようなくすから
[02:29:43.560] 俺かあこれを垂直美力にあ接着剤マーク
[02:29:47.240] あるよそうね接着剤マークだねでも大丈夫
[02:29:50.359] 接着剤あるからこうだこのブルーパーツだ
[02:29:52.960] これこれじゃつけてきましょうよかった
[02:29:55.720] ノりあってのりだから乾くまで時間かかり
[02:29:58.160] そうだけどまあまあないよやまし
[02:30:01.640] だろえーここにつけていきますよとはい
[02:30:06.080] はいはいはいこことここにこうやってつけ
[02:30:08.120] てねまちょっとこピって塗っちゃおうか
[02:30:10.560] ないやいい男の子だたまにはこういう配信
[02:30:15.080] も必要だって男の子の欲をね俺も男の子な
[02:30:19.080] んだなっていうの自分で認識する時間が
[02:30:21.359] 必要なわけですよういいねうほほ
[02:30:26.439] うほほ
[02:30:27.630] [音楽]
[02:30:28.800] うひょめっちゃかっけなんなんだ
[02:30:34.399] これなんなんだ
[02:30:37.560] これやばすぎ今度は塗装も自分でかいやや
[02:30:42.240] だこれはもうデラコ君にやってもらうって
[02:30:46.279] 届いた時に感動するのが好きだからやばい
[02:30:49.200] ね
[02:30:50.520] やばいね
[02:30:53.319] 草
[02:30:55.080] いや
[02:30:56.720] いやまグラディウス俺配信でほとんどやん
[02:30:59.760] ないんですけどねでもやりたくなってきた
[02:31:02.880] 最近やりたい欲が増してきたこれのおかげ
[02:31:07.479] で最高じゃないですか皆さん
[02:31:17.359] これ次のまず
[02:31:20.680] そうまずはこいつを完成させるところから
[02:31:22.640] だ
[02:31:24.720] ねここだ次はこれ
[02:31:29.560] だこういうことあそうだね今度ここの
[02:31:33.560] ブルーパーツだねこの羽の部分ここは全部
[02:31:36.120] ボンドなんだねすげえちっちゃい穴が開い
[02:31:38.680] てるけど
[02:31:40.359] 一応ただこれさこういうのつつけるんだっ
[02:31:43.040] たら最初からつけた状態でみ組むように
[02:31:46.080] あれしてほしいよねなんでこう
[02:31:49.120] 組み合わさっやつにつけようとするん
[02:31:50.880] だろうすごい難しいと思うんだ
[02:31:53.900] [音楽]
[02:32:01.800] けどここねこのそれが楽しいのではいやま
[02:32:05.439] そうなんだけどね色分けあるからねああ
[02:32:08.840] なるほどね塗装とかの関係なのかな
[02:32:28.830] [音楽]
[02:32:41.319] ふ
[02:32:43.520] ふー
[02:32:45.160] ふう
[02:32:46.840] めっちゃええ
[02:32:52.000] や
[02:32:58.580] [音楽]
[02:33:02.960] だそっとちょっと待ってここのノりが足り
[02:33:07.640] ないかやばいねこれはなんかプラモって
[02:33:13.160] 本当はまるわ分かるわプラモデラーの
[02:33:17.399] 気持ちが分かった気がする今日
[02:33:20.800] これははまるわ
[02:33:25.040] なこれガンダムとかだと俺あんまはまれ
[02:33:28.200] ないと思うんだよ俺ガンダムわかんねから
[02:33:29.560] 全然自分の好きなゲームとかだと本当に
[02:33:32.960] これははまる
[02:33:35.920] ねうわあこれ
[02:33:39.359] はどう思うのみんなこれを見て
[02:33:43.319] ねこれを見てどう思うわけみんなはそれが
[02:33:46.840] 知りたいまずまあ
[02:33:50.960] わがべ好きなややってられかっこいいと
[02:33:55.520] 思う
[02:33:57.200] でしょGG6行きますかじゃあGG6行き
[02:34:02.160] ますよGG6これねやりたくねかっこいい
[02:34:06.760] めんこブーでしょ
[02:34:09.920] これアーマードコアのプラモとかちょっと
[02:34:13.359] 欲しかったねなんか汚いななんで汚くねえ
[02:34:18.000] だろ
[02:34:22.200] ちょっと待っ
[02:34:23.200] て
[02:34:25.390] [音楽]
[02:34:30.800] ああ
[02:34:35.319] わあどっちがG5だか分かんなくなっ
[02:34:37.720] ちゃったどっちがG5だかわかんなくなっ
[02:34:40.920] ちゃったまずっ
[02:34:46.840] たどっちがジゴだかわかんなかったじゃん
[02:34:49.970] [音楽]
[02:34:54.160] あれホライズンのプラモは
[02:34:57.920] 欲しいよく見る感じとっ
[02:35:02.120] て組むまで不安だったけどったこれが5だ
[02:35:07.640] わ
[02:35:20.000] う
[02:35:25.960] うこれ
[02:35:28.080] ですこれですよ皆さんこれ鼻息も気を
[02:35:32.600] つけよう鼻息で飛ぶぞこんなもんマジで手
[02:35:35.560] の肉に埋もれ
[02:35:37.800] [音楽]
[02:35:43.520] そう待ってこれけれね中指と薬指の間の線
[02:35:47.760] ってスケベ線じゃないっけ
[02:35:50.439] 中指どれどれどれどれどれどれ中指と
[02:35:56.120] ボロボロなのよねえ中指と薬指の間の線
[02:36:01.479] これこれスケベ線いいじゃね
[02:36:05.439] かケベで何が悪いんだ
[02:36:11.120] [音楽]
[02:36:16.520] よえなんか
[02:36:22.350] [音楽]
[02:36:23.880] だろうここにけるっていうのこれれ
[02:36:26.790] [音楽]
[02:36:33.600] をでもさそら彼女とスケベするんやから
[02:36:37.760] スケベに決まってるやろあのこの塗装を
[02:36:40.880] ずっと触ってるからわかんないけど指先が
[02:36:42.880] めっちゃなんか汚なくなってきた中指と
[02:36:46.279] 薬指の付け根を炎上に囲うのが変態線と
[02:36:49.720] 言われてるあそうなん
[02:36:57.200] だ1回手を洗うかあそれ
[02:37:02.560] かちょっと待っ
[02:37:04.740] [音楽]
[02:37:10.319] て危ねえいやこれさつけらんないよこんな
[02:37:15.460] [音楽]
[02:37:18.520] の1回マジで手占いとかしてみたくない
[02:37:22.680] 興味ない笑ああ1回やってみたいかも確か
[02:37:29.560] [音楽]
[02:37:31.399] にこれさちょっと削る
[02:37:35.960] わここランナーがカットできねえ
[02:37:39.840] これただケ遊び感覚ならやり
[02:37:43.319] たい削れる気もしね薬指の付け根だけを
[02:37:47.319] 囲うのが色でエロセと言われ
[02:37:51.310] [音楽]
[02:37:53.200] てるマジこれ絶対の母みたいなのに見て
[02:37:56.920] もらいたい
[02:37:58.560] 笑北千住の
[02:38:08.960] 母いや削れねえよこれもうつけちゃうかね
[02:38:12.279] ボンドで無理
[02:38:14.760] くりこれは削れねえな
[02:38:20.399] 要はこういうこと
[02:38:22.399] でしょそんな適当ないやだってこれだっ
[02:38:26.479] ここのさランナー処理できないよ
[02:38:29.439] これ絶対なくすし無理やりやろうとし
[02:38:33.090] [音楽]
[02:38:35.279] たらまいっ
[02:38:39.040] かあオッケー取れたこれでいけるでしょ
[02:38:43.760] これで多分
[02:38:45.880] いけるちょっとこのもうクリパやねマジで
[02:38:50.279] これ1回クリアパーツけたら手洗ってくる
[02:38:51.960] わ塗装が手にうつってきった
[02:39:00.880] ねいやまじかおもえ
[02:39:06.000] なえちょっとマジでさ北笑えば気持ちも
[02:39:09.840] すっきりうん北戦場会しようじゃあみんな
[02:39:13.600] で手そ裏そリッパーがやりづらそうやね
[02:39:16.279] そうこのリッパーさあれやっちゃったん
[02:39:18.160] これなんだよわかるあの平面になってない
[02:39:20.640] やつなのうちにあるやつさっき気づいたん
[02:39:23.240] だけどだからねすげえあり
[02:39:27.040] づらい
[02:39:30.200] しよう一応手そ見れますだからか
[02:39:45.320] [音楽]
[02:39:50.640] 針金切ったりするやつ
[02:39:53.800] かそうあのベースのゲ切るのに使ってた
[02:39:57.600] [音楽]
[02:40:00.479] やつねえつかないよ
[02:40:05.790] [音楽]
[02:40:07.120] これ専用道具用意し
[02:40:12.520] なきゃ次からそうする
[02:40:15.350] [音楽]
[02:40:25.720] あゴッドハンドのアルティメットニッパー
[02:40:29.080] 買おう何それ
