[00:00:19.880] ジマゲームさんコメントお待ちしてま邪魔
[02:33:34.040] な
[02:33:35.800] いや人間って笑っててもさ人間って笑って
[02:33:40.200] てもさやっぱあれなんだ
[02:33:42.840] よ人間っておすげえ見れんじゃんちょっと
[02:33:46.760] 待ってどの辺何の配信が出して初めてだっ
[02:33:51.880] たいやこんなことないよね
[02:33:55.279] なちょっと待ってあのスキーのデートの
[02:33:58.520] イベントとか俺に2度と見せんじゃねえぞ
[02:34:00.160] マジ
[02:34:02.439] でくそ腹立つこの女マジで本当にくれやえ
[02:34:14.479] これああイライラしてきたさんざという
[02:34:20.040] できるだけ伝わりやすく大きいアクション
[02:34:22.279] を心がけてるのよねクプスさん自分も
[02:34:26.359] ちょっと古傷えぐられてちゃまさんのあの
[02:34:29.120] シーンが見えてない今だよさん私が来たら
[02:34:32.640] ちょっと負けたシーンだっ
[02:34:35.840] たまさんえださんバッあマジでべマジで本
[02:34:43.840] に本になんだ
[02:34:49.760] 高校生にさ高校彼女られてん
[02:35:01.720] のね
[02:35:04.920] ガチこれ冗談じゃなくてこれ冗談じゃない
[02:35:10.319] これごめん声だけでも
[02:35:14.439] 割と無理かもしれんやこれ無理だね
[02:35:20.000] えへへって言ってるわ光が今日だよさんわ
[02:35:23.479] やっ礼はねえへへって言ってるあのこの
[02:35:26.600] このバカ男の横でえへへって言ってる方
[02:35:28.800] からめて殺していいよねこれ法律で許され
[02:35:31.960] てないこの場合この場合は法律で許される
[02:35:35.640] と思う俺はもぎさん
[02:35:39.399] えへへまさんあの
[02:35:46.160] 女ボテさん笑笑今日ちょっとちょっとダメ
[02:35:50.160] だわごめんなんかもう
[02:35:53.920] あのなんかあのおなんつうの配信ゲーム
[02:35:58.680] できねえつってこう今恒例やってるけど
[02:36:01.080] なし笑今日だよさん瞬さくらあの
[02:36:13.680] ねラ1129さんガチで休みなフェイト
[02:36:18.560] さんもう今日
[02:36:20.399] はねよ
[02:36:21.910] [笑い]
[02:36:26.720] ねもう
[02:36:29.640] 寝ようさん今日は終わってゆっくりしてん
[02:36:32.920] やででおらそんな寝かせてんだ
[02:36:37.680] よんせ
[02:36:40.240] 番
[02:36:42.760] 面白いそんなことないぜ本にあさん
[02:36:46.120] こんばんはさんこんばんはましの電源
[02:36:50.319] 落としましょうほたりんさんちゃまさなん
[02:36:53.160] でそんな寝かせてんだよ俺のこと今寝たら
[02:36:55.600] 夢に出てくるからだめだだめだめ忘れ忘れ
[02:37:00.120] なんかやろなんか忘れよよさん万城一致で
[02:37:03.319] お休みになっ
[02:37:04.720] てる
[02:37:06.479] ムシみな見てほらみんな見てみんな見てみ
[02:37:10.000] おいみんな見てみおい見せてやるよさんさ
[02:37:15.600] もうちゃま一緒に寝ようみさんドラえもん
[02:37:18.760] やりますスさんだって本当にこっちも辛い
[02:37:23.960] しリスナー側がなめるレア
[02:37:28.120] ケースこんなことうちのチャンネルじゃ
[02:37:30.359] ないよいっつも俺のことはなあじゃねこ
[02:37:32.800] じゃねあれなんだから本当にどうしようも
[02:37:36.520] ねえおい見せてやるよおめえらにくそクソ
[02:37:39.840] 女の写真集見せてやるよどこだっけほさん
[02:37:44.840] 起きてるうちは付き合うかさん見てみ見て
[02:37:49.200] みこいつこいつあんなに俺に頬わかめてな
[02:37:54.240] 俺のあの口の周りについたハンバーガーの
[02:37:57.520] ソースペロって舐めたりしたのにしたのに
[02:38:00.000] 裏であの男でやってたわクソですこいつ
[02:38:03.279] こいつマジクソ人の気持ち何も考えてない
[02:38:06.520] マジ
[02:38:08.520] で囚人さん
[02:38:11.279] さん誰さん裏切り劇場クソビっ本当だよ
[02:38:16.880] 安全感覚ドリーマこういうことんです
[02:38:21.520] うんと4はのライバルないのでよかったら
[02:38:33.000] おさんあのそう思ったんだもん
[02:38:48.439] 笑笑リア2とかいうゴミゲー絶対やんない
[02:38:51.439] 方がいいよ絶対やカスだよこのゲームさん
[02:38:54.520] 普通に考えてあそこまで好感度上げる状態
[02:38:57.680] で他の男が1回告白しただけで寝取られる
[02:39:00.760] 設計にしてるのどうなのほんまマジであの
[02:39:04.840] さダメでしょそうだよさん笑笑ダメでしょ
[02:39:10.279] もぎさん渡るまで切れてんの
[02:39:13.319] 好き親衛隊
[02:39:16.000] が親衛隊まであれしてるわるさんリアルで
[02:39:20.800] もあんなのないでしょ笑もぎさんちゃまと
[02:39:24.399] ワが一緒に寝ろ
[02:39:26.600] よもう慰めてくれなさん順に負けたなら
[02:39:30.200] 多分セーフだったと思うともそういうあ
[02:39:34.520] あんなに俺さあの女の子いたじゃん光
[02:39:37.399] 寝取られたわ普通に他の女男なんか
[02:39:41.279] めちゃくちゃ好感度最好調で卒業まで行っ
[02:39:43.880] たのに1回なんか喧嘩イベントで負けたら
[02:39:46.720] その男に取られたでなんかその男ので
[02:39:50.120] めっちゃほっぺたああめてそういうことだ
[02:39:52.640] かられん君ごめんね言われチングする
[02:39:54.760] ケースはれそういうことだからって言われ
[02:39:57.600] たそういうことだからで終わったしたら
[02:40:01.040] レトさん順ともかぶると血闘になるんだ
[02:40:04.000] けど負けても女の子が自分を選択して
[02:40:07.160] くれるボテさんちなみに僕は順に負けまし
[02:40:10.359] たが恋はちまし
[02:40:12.080] たなんで俺こんなん引く
[02:40:15.279] のなんで俺こんな俺がさな
[02:40:21.359] 何もぎさん笑笑ボテさん持ってる男よあの
[02:40:28.200] 違う別にり高ぶっていうことはないけどさ
[02:40:31.399] フェイトさんでも匠の場合は負けたら復活
[02:40:34.720] は絶対ないもぎさん顔やば笑笑おさゆさん
[02:40:39.279] さんそういうことなんだよきっと元気だ
[02:40:42.439] せってわるさんあんなめめしいクソ詐欺
[02:40:45.560] がき男が持てる理由が意味わからんなわる
[02:40:48.800] さんリアルで
[02:40:51.319] もうんねもぎさん励ましてあげたいけれど
[02:40:56.640] 弱っているの面白すぎて笑いが勝ついや
[02:40:59.880] それいやいいんだよ別に俺そう笑ってくれ
[02:41:03.240] ていいよ全然やめてそういうなんかあの
[02:41:05.479] ガチでみんなあの本気で73さんあれなの
[02:41:09.399] やめてないやまゲームだしいやまゲームだ
[02:41:13.760] よ俺自分でびっくりしてんのあんな発狂し
[02:41:16.720] てさいやあれね分こういうラが再発する人
[02:41:20.520] がいるから4ではのがなくなったのかなね
[02:41:24.040] リアル
[02:41:25.399] で矢印ての顔してるリルでさそのね取られ
[02:41:30.479] たりとかしたことあるとあれめちゃくちゃ
[02:41:32.439] きついマジで思い出すよ本当
[02:41:35.160] に彼女の携帯見てあのドプス土曜日ごめん
[02:41:41.120] ねあの生々しい話するけどあの先生の先生
[02:41:45.120] の連絡先から土曜日エッチできるって
[02:41:51.950] [笑い]
[02:41:53.399] ごめんな生々しい話でボテさんキッ
[02:42:03.070] [音楽]
[02:42:08.920] おさん
[02:42:12.600] あのあん時と同じ総感あん時のそりそん時
[02:42:17.399] は発狂はしないけど臓のぎてなるの全く
[02:42:22.040] 一緒だっ
[02:42:24.040] たこんなこんなゲームでそんなの思い出し
[02:42:28.080] たくねえよざん
[02:42:31.040] な馬鹿や何何がアペディスク
[02:42:37.880] やめといいていい
[02:42:41.640] てやばいやろ
[02:42:49.720] ジゲームさん5
[02:42:55.520] ビッ今今この配信が今日本で一番気持ち
[02:42:59.000] 悪いと
[02:42:59.880] 思うられて頭真っ白なよななったなった
[02:43:04.439] あの今この配信が日本で一番気持ち悪いと
[02:43:07.080] 思いますあのこんなデブの心あの曜できる
[02:43:10.880] 何言っ
[02:43:14.240] てあのこんなデブの失恋をみんなで慰め
[02:43:17.880] るっていう何この情
[02:43:21.680] 状況やみんなありがとうねありがとござい
[02:43:26.279] ますあたけさんこんばんは笑笑もう俺は
[02:43:31.640] とめもやらないかもしれないさもう展開が
[02:43:34.040] 読めませんどうすんの本当にどうすんの
[02:43:37.399] あのふざけてどうすんのじゃなくてえどう
[02:43:40.479] すんの本当
[02:43:42.359] におささんはよのびでやれのびでやっかえ
[02:43:50.800] [拍手]
[02:43:52.160] 悪魔ぜクプスさんとりあえず目につかない
[02:43:56.560] 場所にしま
[02:44:00.680] ましょさん
[02:44:03.560] のす
[02:44:05.439] ボコスおら考えること一緒なんだ
[02:44:09.200] なさんうるさ
[02:44:11.170] [笑い]
[02:44:14.080] 笑笑もう
[02:44:19.399] はまさんほど会う人いませんよだって俺も
[02:44:23.880] だって
[02:44:25.000] さもう今日絶対クリアすると思って超
[02:44:28.040] ワクワクして帰ってきたのにもう今日絶対
[02:44:31.359] 大次ちゃま初に行ったらラーメンります
[02:44:35.960] わ絶対大円で終わるわと思って今日楽しみ
[02:44:40.200] だなと思ってどういう風にさん俺も今日
[02:44:44.120] クリアすると思って
[02:44:46.439] 9さん
[02:44:49.600] 期待してたけどこりゃなんとも言えない
[02:44:52.880] ごめんどういう風にでっかい声出そうかな
[02:44:55.600] とか思ってたのにボテさんときメも4で
[02:44:58.720] 経験値を積みましょう矢印ときメも4買う
[02:45:03.319] かフェイトさん2周目期待してたけど無理
[02:45:07.040] だよねいやまいやまいやいややるよやる
[02:45:10.000] アトデスク無駄になっちゃったねおたげ
[02:45:13.920] たげさん私途中から聞いてたからわから
[02:45:16.800] ないけどまさかおさんさん配信と見たら
[02:45:21.160] 余計心痛むなムドクスプスさん2週どこの
[02:45:25.000] 話では
[02:45:27.960] ないあ見てみんないつも一緒だよだって
[02:45:31.680] よこいつかす
[02:45:34.359] 一緒ごめんなさいなあのとってもひどい
[02:45:36.800] 言葉たくさん言いました立622さん
[02:45:40.200] でかい声は出せたんだけど
[02:45:43.120] ねひどい言葉たくさん言いました皆さん嫌
[02:45:45.800] な思いしたすいませんでしたあのあまりに
[02:45:47.960] もひどかったもんで
[02:45:49.640] あのね女性に対するひどい言葉をたくさん
[02:45:52.080] 羅列してしまいました申し訳ございません
[02:45:53.960] さんいや言うのも仕方ない申し訳ござい
[02:45:56.760] ませ
[02:46:02.120] んクソ腹
[02:46:04.319] ともぎさんあれはひかりちゃんがやべえ
[02:46:07.560] からねあマジでやちょっとごめんさ光りの
[02:46:10.200] エンディング見ないでさ2周目入って
[02:46:13.359] いいでももうでも怖いわ2周目で結局だっ
[02:46:16.520] て最後でまた匠が来て出てきてさクソ意味
[02:46:19.560] わかんない4000とか食らう技2発出さ
[02:46:21.640] れて負けたらさ負けたらさどうせまた同じ
[02:46:24.800] 思しなきゃいけないわけでしょもこれも
[02:46:27.000] 無理じゃんだってだってこれもう無理じゃ
[02:46:28.760] ね普通に考えておさん僕の押し行きましょ
[02:46:32.240] 先生なんかでも怖いわ
[02:46:36.479] なんかなんか怖い
