[00:00:10.480] D
[02:30:20.560] さんピピてるうん昔は縁日でひよ売って
[02:30:24.479] たっていうよねさんあったよでも今もう
[02:30:26.880] 法律かなんかで禁止されちゃったみたいな
[02:30:30.040] ソドさんカラーひよかえカラーひよて何
[02:30:33.560] あったあったさんでよ買う
[02:30:37.720] のんもさんカラーひよが売ってたらしいね
[02:30:42.840] ボテさんこれにはひりちゃんも
[02:30:45.279] 焼きもちさん座すぎて引く笑
[02:30:50.720] スプレでけたのマジカて
[02:30:54.880] [音楽]
[02:30:57.359] たたねで
[02:31:04.680] もい
[02:31:06.790] [笑い]
[02:31:12.770] [音楽]
[02:31:18.920] 今横でさハさんどでさ
[02:31:23.840] さんねなんて言ってたらさそれは怒る
[02:31:28.680] わスイカ割りスイカ割りとかつって言って
[02:31:31.640] たらさそれ怒るよそれ怒るよねカラーチマ
[02:31:35.520] 買いたい礼で顔面に色つける待だよ笑笑あ
[02:31:41.319] ひいつも家に来る高の人だよバイトしてる
[02:31:44.319] らしいねさらしの意味知っ
[02:31:46.800] てるあれ光りさらしでも巻いてんのかな
[02:31:49.479] つって最低だよ本当に本当に最低ですすい
[02:31:52.960] ません
[02:31:54.920] そう綺麗な人だったええ
[02:32:02.279] えんうごめんごめんマジでごめんえ光
[02:32:10.680] ね1さんさし巻に行った
[02:32:15.240] [音楽]
[02:32:17.640] さんさんそうさんビュアだね笑笑ボテさん
[02:32:22.840] 泣きそうだから帰りましたたげたげさん
[02:32:26.040] 笑笑ええどってだってだってだってこんな
[02:32:31.160] ん防ぎようがないじゃんだってあんな
[02:32:33.720] あいつ出てきちゃったんだもんえもしかし
[02:32:36.200] てマイクさん何もしてないよねケト
[02:32:39.240] ゼロップさん壺入ったフトさんあひかり
[02:32:43.000] ちゃん泣かせたランディさんフラグへし
[02:32:46.439] ちゃまポンさんかもしかしてマイクでさ俺
[02:32:51.640] がさお前さらしまいてんのよとか言ったら
[02:32:55.160] 聞こえてたのか
[02:32:57.560] ななんかわかんないけどなんかわかんない
[02:33:00.080] けど立っちゃったなんかなんかわかんない
[02:33:03.359] けど立ち上がっちゃったどうしていいか
[02:33:04.960] わかんなくてなんかぽさん後ろの子供笑う
[02:33:08.439] もさんちゃまあれそれに比べてる女は胸に
[02:33:12.560] みがねえぞさしでもえてんのかなつって
[02:33:16.479] ダブルてかよく見たらってぞどしたどした
[02:33:21.520] 言すぎそんって
[02:33:25.760] [音楽]
[02:33:33.560] ままで
[02:33:44.780] [笑い]
[02:33:49.840] 元80何人ぐらいいたはずなんですけどね
[02:33:51.880] 68まで20人ぐらい減りました
[02:33:57.200] けど配信って難しいよ
[02:33:59.800] な自分が面白いって思うことがみんなの
[02:34:04.080] 面白いじゃないんだなっていうのはね本当
[02:34:06.160] に思うわ難しいんだ
[02:34:10.640] ね怒ってたよなマジで終わりなのこれで
[02:34:15.359] ゲップ出たえ
[02:34:20.399] 嘘だ
[02:34:22.800] よえちょっと待って電話して謝った方が
[02:34:25.560] いいっ
[02:34:27.240] てめっちゃ焼きもち焼いてたわぽんさん
[02:34:33.200] さ切り替えてこっか夏祭りえマジでこれ
[02:34:38.479] これ本当にいやすごくないこんなのワンの
[02:34:41.600] 時なかったよねこんなシステム
[02:34:43.479] ね
[02:34:46.840] えめてる
[02:34:49.960] さん海でお姉さんでね海行っても海の家で
[02:34:53.200] あの女バイトしてんだろ絶てもう無理じゃ
[02:34:56.160] ねえかよ無理絶対海行ったらさおう少年
[02:34:59.800] つっておっぱいガバつって俺がまたわり
[02:35:03.040] これこそ水代わりだて言ったらさまた
[02:35:05.680] ストレスは帰っちゃうじゃん全然悪いと
[02:35:09.240] 思ってなさそうイさん笑笑どうすりゃいい
[02:35:13.479] んだ
[02:35:14.399] よんまた次はに対応するマジでいや日
[02:35:20.399] 光の方が大切だからごめんつっ
[02:35:22.680] てゼロップさんダガントークで何言ってん
[02:35:27.359] すかさんに対応する何言ってんだよさん
[02:35:34.279] ダガンダガロンパみてな勉強に勉強にも身
[02:35:39.439] が入ってねえやお
[02:35:45.000] まじかあ8月に入ったら8月に入ったら
[02:35:49.720] だっけ8月に入ってるまだいっぱいやる
[02:35:51.359] こと大丈夫大大丈夫だ全然まだやること
[02:35:52.840] いっぱいあるからえ海海ビロさダメ人間8
[02:35:57.399] 月最終土曜日がえ花火大会そしてナイト
[02:36:00.120] パレードこれは運動会だね運動会じゃない
[02:36:03.840] えっとアミューズメントプレース響きの
[02:36:06.120] アミューズメントプレプレパですねはい
[02:36:08.080] はいはい
[02:36:09.279] えー海開きじゃない最終
[02:36:12.880] 土曜日さレイトさんがあの時通販の話し
[02:36:16.880] なかったら音便に夏祭り過ごせたね
[02:36:20.479] ねえ黒幕フェイトさんじゃんニヤニヤして
[02:36:24.120] そう今頃だかかったなこの女に絡んじま
[02:36:28.960] とろなことがないんだよこれだから持て
[02:36:31.520] ない男
[02:36:33.560] はさんなのかなの
[02:36:37.160] かさん今も通販頼絶頼まないもう絶頼まね
[02:36:43.550] [音楽]
[02:36:45.359] よそう最終土曜日つった
[02:36:48.520] なえ予約取れないよ日曜日しか予約取れ
[02:36:52.040] ないじゃんえこれどうやって行くのえこれ
[02:36:56.600] どうやって行く
[02:36:58.680] のできなく
[02:37:01.760] ないえできないよねサオおぽんさん部活す
[02:37:07.560] 絶対それだけはマジでダメもしめお願いお
[02:37:11.640] 願いだからさ海行ってくれ一緒に頼むから
[02:37:14.520] 頼むから行ってくれ頼むやたよしよしよよ
[02:37:19.600] よし
[02:37:21.160] よしあの女の人持ってくれ来てくれんの超
[02:37:24.359] いいじゃんさん
[02:37:28.240] ポさんよしよしよしよしよしよしおい野郎
[02:37:32.479] ども俺に感謝しろよおめえらのおらどうせ
[02:37:35.720] 全員スケベなんだから見たいだろ光のビ姿
[02:37:39.279] 拝ませてやる
[02:37:41.000] よはまさん
[02:37:44.120] はさん
[02:37:46.680] お姉さんさんはこれさでも電話したらさ
[02:37:50.120] 行けんのか
[02:37:51.840] なあさすがにできねえなフェイトさんそれ
[02:37:55.560] で雨降るんでしょいやさっきでも晴れだっ
[02:37:57.479] たいやさっき晴れだったさっき晴れだっ
[02:38:00.479] た勉強しようぜマジ
[02:38:05.359] でよしよしよし
[02:38:11.319] よし
[02:38:14.160] よしで光とデートよしおい海行こうぜジ
[02:38:18.600] おやぽんさんステータスこれマジえこれ
[02:38:23.760] 低いちょっと早くついたねロップさん知っ
[02:38:27.120] てた期待すればするほど天気予れるんだ
[02:38:34.680] よんあほら元気だよほらこの子いいわ
[02:38:38.080] なんか1週間もしたらもうなんか全然もう
[02:38:40.439] 忘れていつも通りでなってくれんの海でく
[02:38:42.880] にゃ最高の天気だね日頃のがいいのかな
[02:38:45.880] よく言えたな
[02:38:48.439] お前から出その日頃の行いがいいのかな泣
[02:38:53.600] てれた
[02:38:56.399] 男どの口が言ってんのマジでお前ささっき
[02:39:00.920] さこの女の子の横でさ変な女にさあの
[02:39:04.600] おっぱいうわカカとか言って泣かせたんだ
[02:39:09.319] よよく出たねその
[02:39:14.359] セリフのおかげだねなんか
[02:39:18.359] 悲しいさん頃の行いがいいのかな嬉しい
[02:39:22.640] こと言うなじゃ早速行こうね
[02:39:26.000] ひちゃん心で泣いてる
[02:39:29.160] よさんかが強かっ
[02:39:33.479] たスクショタイム入り
[02:39:39.040] [音楽]
[02:39:40.920] ますあみ17さん割りして寺さんしまい
[02:39:47.479] てる
[02:39:49.800] じさんスクショタイム
[02:40:06.200] 笑め
[02:40:10.560] てるいっぱい集まってる
[02:40:13.279] 最高です
[02:40:20.960] わき来たねうんいい天気さ早くおうん
[02:40:27.920] おいおいそんなに慌てなくたっていいだろ
[02:40:31.000] せっかく海に来たんだからたくさん遊なく
[02:40:33.520] そうだね何して遊もうか
[02:40:35.800] なさんなんか物足りないなまあまあまあ
[02:40:39.479] ちょっとねビキニかと言われたらでもまあ
[02:40:43.120] よしとしましょう誰かもう絶対あの海の家
[02:40:46.080] には絶対近い海の家には絶対近にめよや
[02:40:50.399] 最低だよお
[02:40:54.000] 尻ランディさん笑笑ポンさんおいだ
[02:41:00.390] [音楽]
[02:41:04.359] ぞよしボテさんスタイルいいんです
[02:41:07.800] スタイルいいすねあみ17さん早くスりし
[02:41:12.200] て寺さんでちゃうねィ
[02:41:19.399] こっち
[02:41:22.479] みんさん危ない
[02:41:27.520] のれんとでも言いなさいよんとで
[02:41:31.720] もえこんばんはゲやってます何かが足り
[02:41:36.200] ないこれからそれを俺たちで見つけていく
[02:41:38.880] んだふ響きに戻ってきたぜねよかったら中
[02:41:44.660] [笑い]
[02:41:48.240] までずっと目が合ってた甘美17さんあの
[02:41:53.200] 格好しながら頭の中では縁日のあの体と
[02:41:56.960] 比べてしまっでもあのダイナマイトボディ
[02:41:59.680] に
[02:42:00.680] はあのダイナマイトボディがちょっと俺目
[02:42:04.600] のぶの裏にむつのひたすらさんボンバー
[02:42:08.439] マンですボンバーマンやってますボンバー
[02:42:10.200] マンな爆弾処理
[02:42:13.160] ゲポンさんあれスクショしてないけどいい
[02:42:17.279] のあれスクショしたかったな
[02:42:20.720] いやあんまりにもさ大きすぎてびっくりし
[02:42:22.880] ちゃってそんなところじゃなかったもう早
[02:42:25.120] とりしちゃった先
[02:42:28.120] さ先走っちゃっ
[02:42:31.200] たあんまりにも綺麗だったもんであんまり
[02:42:34.080] にもエロかったもんで
[02:42:35.920] ね下なりしちゃった
[02:42:38.800] 今下なりしちゃった今あナイトパレドな
[02:42:42.479] ナイトパレドえっとナイトパレド8月中だ
[02:42:46.439] から
[02:42:47.680] えっとさん先端も取れ
[02:42:50.330] [笑い]
[02:42:52.200] ん響きのアミューズメントプレイスでえ
[02:42:55.000] 恒例のナイトパレードロマンチックな
[02:42:56.560] 雰囲気に彼女もメロメロとさん胸だけが
[02:42:59.439] 女性の良さじゃないですよ分かってる
[02:43:02.680] 分かってるあんなことさ花火で浴衣ワン
[02:43:05.200] ちゃん花火ってだってどう行くの土曜日の
[02:43:07.359] 予定でどうやって入れんの土曜日の予定
[02:43:09.000] って日曜日しか取れないんだよじおやぽん
[02:43:11.399] さんボテさん
[02:43:13.399] 笑笑いやいやは分かってるよそんなことは
[02:43:17.359] 電話来そうな気がしてたんだでそれで今日
[02:43:20.399] はどうしたのあの
[02:43:23.479] さ雨なんあで雨なんだよ
[02:43:29.600] ねナイトパレードって雨じゃさんこいつ
[02:43:32.800] 童貞なんでおっぱい見たらたまんねえす
[02:43:35.760] ませんちなみに同級にも
[02:43:39.760] ダイナマイトさんたまんねえたまんねよ
[02:43:43.200] 本当にたまん
[02:43:44.400] [音楽]
[02:43:46.600] ねえが出てくるメパークだ響きのアミどこ
[02:43:52.040] だよ響きのアミューズメントパークって
[02:43:55.359] ねえじゃねえかよポさんダイナマイトか
[02:43:58.680] ベジータあたりかなポテさん
[02:44:01.960] あとがやばかったですさんあ遊園地がもう
[02:44:06.439] アミューズメントパークになって
[02:44:08.840] んもうちょっと下りが止まん
[02:44:12.410] [音楽]
[02:44:16.920] ねえ了解了解忘れちゃだめ忘れるわけない
[02:44:22.560] だろさじおぽんさんあーれ笑笑あルスやっ
[02:44:28.720] ちゃったかもあやっちゃったか君はまた
[02:44:31.800] 部活を休んだのでぶして
[02:44:35.920] もらうジジさんクラブ笑フェイトさんああ
[02:44:41.279] あみ17さんタイブランディさん
[02:44:44.920] あさじおぽんさんこやに怒られた笑
