[00:00:18.600] D
[04:59:04.280] だろう常連で良かったね声覚えられてま
[04:59:07.958] うんのかあとやっぱりだから怪しかったん
[04:59:12.760] じゃないの色々聞いたらしいんだよだから
[04:59:14.360] そのなんて言う
[04:59:17.240] のあの不在表が入ってるはずだからその
[04:59:20.080] あれがあるはずとか何も答えられなかった
[04:59:22.600] んでちょっとおりって名前はばれてるんや
[04:59:25.878] な俺の名前バレてんだよ分かんないば
[04:59:28.558] わかんないわかないわかんないわかんない
[04:59:29.760] それはわかんないそれは分かんないここの
[04:59:31.320] 住人どうやって言ってたかわかんないけど
[04:59:34.680] 橋本さんでそうその配達には分かるよ本当
[04:59:37.558] に気をつけてね名前は配信でえこれ配信
[04:59:41.080] 関係からのあれだったら配達に来て電話し
[04:59:43.558] たんか
[04:59:44.680] なの人が配達に来てわけどいやでもこれ
[04:59:49.240] 配信関係だったらちょっとマジドっとする
[04:59:51.040] よねいやさすがにねえと思うけど住所まで
[04:59:53.760] 暴れてない
[04:59:55.600] しわ宅配の会社なら色々知ってるのかも
[05:00:00.920] 配信関係だったら最低だようんもうネタで
[05:00:05.080] ねネタで名前とか出せなくなるよねの住人
[05:00:07.440] がこれ見てたりして笑笑ええ人ならヤ来
[05:00:11.040] たってわかるやん
[05:00:14.520] うんねそれ物が欲しいってこといやそんな
[05:00:18.000] やついねえだろなんなら今日なんなら今日
[05:00:20.840] うちの玄関に配されてたし誰も取るなかっ
[05:00:23.440] たし1日中そんなもんだよ物が欲しいとか
[05:00:26.600] じゃないだろこのやり
[05:00:30.958] 方握手したいのかも嫌がらせわかんない
[05:00:36.080] いや初めてだからね俺が続くようだったら
[05:00:38.200] ちょっとそあれだけ考えるけどね余計怖い
[05:00:40.638] わ怖いそう何が目的なのかかわかんない
[05:00:44.558] だってさそんな大したもんか配がなくなら
[05:00:47.958] ないんじゃ物取りはないなええキモいね
[05:00:50.798] キモいよねマジで怖いよ
[05:00:53.480] ねストーカーちゃう怖い怖いやったやん
[05:00:56.840] なんでやったなんだよ普通に怖すぎやばい
[05:01:00.600] よねやばいよねジちょっとぞっとそん時も
[05:01:04.718] ぞっとして今忘れてたけど思い出した
[05:01:06.360] めちゃくちゃ怖いでも男かやば男なんだよ
[05:01:10.240] 怖いよ
[05:01:11.480] ね怖いよ
[05:01:14.840] ねなんだろう俺寝取られたことあるけど
[05:01:17.440] 寝取ったことないんだけど余裕もないわ怖
[05:01:19.480] すぎて配してるなら名前すぐわかりそう
[05:01:23.000] ああそういうの全部あれるだろうね気配し
[05:01:24.600] てたねもしかしてお気に入りのくいやそれ
[05:01:27.360] 1番怖いやつケツ穴確定じゃん俺今日やだ
[05:01:31.840] 痛いって言っとこだめバツだからられる
[05:01:34.520] 可能性うん私も前にあったえ嘘嘘えそどう
[05:01:40.080] したのそれ1回休憩しよう雑談タイム
[05:01:44.638] だ
[05:01:46.558] うしあれケツな穴だった
[05:01:50.040] ねケケケツな穴だったわかんねえけど
[05:01:54.600] そんな詳しく見てないけどいや怖いよ怖い
[05:01:58.558] こういう時1人暮らしてマジで怖いどう
[05:02:00.520] するぞガチャんつって音が入ってきたらね
[05:02:03.680] 通報してね通報してねそしたらくなってき
[05:02:06.760] た
[05:02:07.718] またごめ俺が余計なこと言っ警察に呼んだ
[05:02:11.520] 事件制リアルホラーや警察警察電話して
[05:02:15.718] あげるなんで電話すんのでもそれどう電話
[05:02:19.440] すんなみや警察でいいのいややおみんな
[05:02:22.558] 勝手に動くなよ勝手に動くなよそれはいい
[05:02:24.840] よマジでそれはいいけど俺の判断でやる
[05:02:26.680] けどはよ今回
[05:02:28.878] はれ怖い
[05:02:31.320] 怖いマジで怖く
[05:02:35.000] ない配信を見せれば良いよこういうこと
[05:02:38.718] あったんですが他にこういう通報ありまし
[05:02:41.600] たかあなるほどね他にも来てないかって
[05:02:49.160] ことちょっと怖いな普通に普通に怖くない
[05:02:53.680] ぞっとするよね怖い
[05:02:57.000] ねだ俺そんな確かにで何かあった時の対処
[05:03:02.080] 法聞いとくとか一度警察に相談するのも
[05:03:05.718] ありだよ電話でうんうんうんああそうだ
[05:03:10.200] いやで
[05:03:12.280] もちょっと
[05:03:14.320] [笑い]
[05:03:15.958] 怖だってえでも俺だ今までこんな怖い話を
[05:03:20.160] 忘れてたちゃまも怖い完全に忘れたこ聞い
[05:03:23.360] た方が良いと思うあー生活安全化に電話
[05:03:27.600] しよ
[05:03:29.000] マジ明日するのんでりゃ
[05:03:34.400] [笑い]
[05:03:40.080] なんよこんな怖い話なんて忘れちゃった
[05:03:43.120] 忘れちゃってた今今思い出したあったわ
[05:03:46.798] そんな
[05:03:47.760] こと通報してないよ詳細出して確認してる
[05:03:52.440] しといた方が安心まあまあやべえ話だから
[05:03:56.840] ねなんかの間違い他の描写に聞いてみるの
[05:04:00.680] もいいかもしれんよ佐川とかああねなんか
[05:04:05.000] の間違い説説がはないのかなやっぱでもに
[05:04:09.878] って分かってやってんのかな他でもやっ
[05:04:11.840] てるかもしれ
[05:04:13.718] ん本当に物がそれでさ物をさ奪い
[05:04:18.878] とるただけだったら別にいいんだよそんな
[05:04:22.280] んさ可愛い可愛い犯罪じゃん可愛い犯罪も
[05:04:26.360] 可愛い犯罪もクソもねえけどさま別に俺命
[05:04:29.878] の保証はあるなんなんのあれじゃん殺さ
[05:04:33.240] れゃしないけどさなんかわかんないから
[05:04:38.638] ね怖いよ
[05:04:42.480] ねその日その瞬間に俺だっ
[05:04:45.958] て俺どこに荷物が届くってごめん怖いよね
[05:04:53.000] 妙木川に浮いてるとかやめてないや
[05:04:55.840] ちょっと俺目的がわかないのがえじゃあ
[05:04:58.320] あのもしね1個言っといていい1個言っ
[05:05:01.600] といていいもし俺がここ数日間数日でそれ
[05:05:05.760] あの3日以上配信休んだら消えたと思って
[05:05:09.760] みんなの方で動いて言っとくわおもしこっ
[05:05:14.400] から3日間配信がなくなったら俺は消えた
[05:05:16.958] と思ってくれ勘弁してよま冗談だけどさじ
[05:05:22.040] さんに見に行ってもらうああそういうこと
[05:05:25.120] もでもありえるよね
[05:05:27.718] ええまそんなことねえだろうけどな
[05:05:30.280] うんうんなことねえけどな別に勘弁して
[05:05:33.280] くださいないない嘘冗談だよ冗談冗談さ
[05:05:37.040] ゲームやろ
[05:05:40.120] さあゲロ像したら悲しくなっちゃっ
[05:05:43.360] たごめんねごめん
[05:05:46.920] ごめんどなんだ
[05:05:49.290] [音楽]
[05:05:52.360] よいなくならない
[05:05:54.350] [音楽]
[05:05:54.510] [笑い]
[05:05:56.920] でままそんなそんなそんなことはねえ
[05:06:00.760] だろうけどまそういうことがあったよって
[05:06:03.840] いう話怖いよね普通に怖いよねごめんね
[05:06:07.680] なんか笑えなくなっちゃったごめん普通に
[05:06:09.958] 怖い話しちゃっ
[05:06:11.400] ただかやべえ笑笑ていう話をしようと思っ
[05:06:15.840] たんだけどやばくないこっていう話を
[05:06:19.000] しようとしてたけどみんなが本当に怖かっ
[05:06:20.840] ちゃったで俺も怖くなっちゃったそれ見て
[05:06:23.320] あれこれ本当にやばいのかなっ
[05:06:26.718] てあれこれ本当にやばいかって変な人いる
[05:06:30.120] しニコニコ出てたけど生放送中に火事の
[05:06:33.520] 動画は見たことあったあ見たことあるよ俺
[05:06:36.360] も邪魔なら大丈夫でしょう
[05:06:39.840] 理解不能で心配が勝ったいやでも目的不明
[05:06:43.878] なのは怖いわなやめてよね私邪魔ゲームと
[05:06:47.558] アルバイトで配信の日の勝手に荷物が送ら
[05:06:52.120] れてくるとかはあるみたいだけど宅配に
[05:06:54.718] 電話するて初めて聞いた謎だよね何がし
[05:06:58.440] たいのかがわかんないよねだって別にいや
[05:07:01.558] わかんねえんだよ
[05:07:04.558] な俺に直接害加えられないしねそれじゃね
[05:07:08.480] 何そういうの繰り返しててなんかを泥棒
[05:07:11.760] する人なのかとといやないなそんなもん
[05:07:16.558] は騒なもんないようちに
[05:07:19.920] はキャンプ用のナイフとかだったらある
[05:07:22.400] けど俺が人殺しになっ
[05:07:26.558] ちまうメガドライブありますラパンでを
[05:07:30.440] 守るしか笑そのでの用のゲームキューブ
[05:07:35.718] だったらゲームー人殺せるから
[05:07:39.718] でガつって持ち手もついてるしこれれで
[05:07:45.360] [音楽]
[05:07:48.360] 行こう人の荷物を受け取るって犯罪ある
[05:07:52.440] らしいだめちゃくちゃ頑丈だし殴りやすい
[05:07:56.958] とってつき持ちやすいとて
[05:08:05.320] つきここマジしんどいわってあげる
[05:08:11.080] マジの勇者やん
[05:08:15.760] それいやもう避け
[05:08:18.870] [音楽]
[05:08:24.878] ねこれさ鞭短くない鞭ものすごい短くない
[05:08:29.798] これうわもうあ確か持ってた
[05:08:32.878] ねあロトゲあのチチねゲームキューブ起動
[05:08:37.080] する時にZ長しして子供
[05:08:41.240] 前にやったけど最高最高すぎる何えとけん
[05:08:51.000] ちゃん何前にやったって何
[05:08:54.400] を南さん何
[05:09:03.890] [音楽]
[05:09:09.638] 表示されてから3回目に向かってくる時に
[05:09:12.440] 突きしてくるよあ
[05:09:16.520] 本当みんなそういうなんかパターン
[05:09:18.920] 見つけるの早い
[05:09:20.930] [音楽]
[05:09:23.798] ねいやこれダメだ
[05:09:27.320] ねいやもうだめだこれやっぱバーニング
[05:09:31.558] モード使うしかねえのか
[05:09:34.360] なやっぱバーニングモード使うしかねえの
[05:09:37.160] かなでもさ2戦目に取っときたいん
[05:09:41.240] なえこれしんどいよゲームキューブでガン
[05:09:46.360] てやったよ誰のことバー使わなきゃ使わ
[05:09:50.040] ないできついねそうなんだよでもさ2戦目
[05:09:52.840] の方がやもやるしかねえ
[05:09:59.240] か何よりきついってやっぱ練習できない
[05:10:02.000] からなこれたどり着くまでで難しいからね
[05:10:04.878] それもやだよね
[05:10:09.520] 誰殴っパターンがあるってことはキャラの
[05:10:12.638] 動きに反応してないだろうなって思って君
[05:10:16.000] のせいでお腹痛いごめんごめん怖い話し
[05:10:19.280] ちゃった
[05:10:20.920] から冗談冗談嘘だよ嘘嘘嘘です今話したの
[05:10:24.440] 全部嘘1万年と2戦目から愛してるなん
[05:10:28.240] だっけそれそなんかあったらそんな歌な昔
[05:10:31.000] 流行ったやつなんかゲームキューブ早い
[05:10:32.798] ドンキだねあれはね人殺せるよな
[05:10:37.050] [音楽]
[05:10:39.798] ゲームボーイプレイヤーもついてるからの
[05:10:41.718] せで陣痛だって
[05:10:44.200] さ俺のせいで陣痛となんか言い方おかしい
[05:10:47.360] だろおそれ言い方おかしいだろ
[05:10:55.240] なんか俺が倒しちゃおっかセ
[05:10:58.900] [笑い]
[05:11:02.050] [音楽]
[05:11:04.600] な
[05:11:06.680] 当たるタできたかった
[05:11:11.080] ミかなえとけんちゃん涼しい顔してもの
[05:11:15.400] セクハ
[05:11:19.558] すちょっと勘弁してよ
[05:11:22.400] これまだ回復圏内だからいいけど
[05:11:26.080] さごめんなさい涼しい
[05:11:30.390] [音楽]
[05:11:32.200] 男次ね次月ねあどこどこが
[05:11:36.280] 次フロー外しますでなんでおが怒られて俺
[05:11:41.200] がフォロー外されなきゃいけねんだよし
[05:11:45.160] とけフォローしとき
[05:11:47.638] なさい笑笑俺が俺が損してんじゃねえか
[05:11:52.120] それ1人減りましたふざけんなマジで減っ
[05:11:56.760] てねえよ
[05:11:59.600] などういう
[05:12:06.080] 反射えて
