[00:00:18.800] ジマゲームさんコメントお待ちしてま邪魔
[02:56:27.479] ってあディスク5来たわもう終わりだわ
[02:56:31.560] もう終わりでもないんだけどまあまだ
[02:56:34.040] 終わりじゃないんだ
[02:56:35.670] [音楽]
[02:56:41.800] けどディスク5行きますもうリセットでき
[02:56:46.279] ねえぞここまで来たらマジで
[02:56:49.359] あと爆弾だよなあとは
[02:56:52.120] なあとは爆弾のちょっとあれが怖い
[02:56:55.720] ねいつ始まるかわかんねえかなあいつらな
[02:56:58.520] 落ちるがえ11月1日からあるとえまた
[02:57:02.640] もうこのもうこんな季節ですかスケートと
[02:57:06.040] スキー
[02:57:08.200] 場紅葉あ紅葉は行きたい
[02:57:11.370] [音楽]
[02:57:16.040] ねTMレクリエーション
[02:57:22.680] アシスあありがとう犬かさんあざ今
[02:57:27.200] ちょうどワくが来たワ君が来て犬かワルく
[02:57:31.520] もありがとうフォローありがとね
[02:57:35.970] [音楽]
[02:57:38.279] センキューワさんこんにちはワ名前がな
[02:57:42.359] たまたま一緒だったな
[02:57:44.239] えどうしよっかな
[02:57:49.170] [音楽]
[02:57:52.920] まだ9月だから
[02:57:54.540] [音楽]
[02:57:57.600] などうすっかななんか中央公園とか行こう
[02:58:02.239] よ犬さんこんにちはかぶっちゃいましたね
[02:58:06.560] いいでしょ別にランディさん悪会はいい音
[02:58:09.520] し
[02:58:10.239] ます何悪会うと思ったらあもちろん
[02:58:15.960] だオ
[02:58:19.600] なんか平和だね何の進路相談今週の予定
[02:58:24.359] 進路相談ですまどこにも行けねえだろう
[02:58:29.190] [音楽]
[02:58:31.520] なワルツさんこっちのワルツは騒音を出し
[02:58:36.279] ます進路相談
[02:58:39.160] ですあ進路はどうするつもりそっか先生だ
[02:58:43.439] もんねいや僕就職できます無理です僕
[02:58:49.760] このゲームすごく
[02:58:51.880] ないこのゲームすごくないなんか結構さい
[02:58:56.319] あのワルツさんワルツって名前ですが
[02:58:59.239] 元ネタはジャズですディさんは先生のうに
[02:59:03.439] 住みます進路進路は先生のここだ
[02:59:20.680] 3流記号いてます名前ですが元ネタは犬の
[02:59:24.800] ワあなたにはもうワンランク上を目指して
[02:59:28.000] もらいたいなあもうワンランク行けます
[02:59:30.760] か
[02:59:32.640] あもしかして就職は体力系が資本ってこと
[02:59:37.160] だとしたら俺めちゃくちゃいいぞあのさ誰
[02:59:40.640] か突っ込んでくれないかなあのあの
[02:59:44.319] ツッコみ待ちだな今俺ラさん笑笑あの
[02:59:48.760] ツッコみ待ち本当に俺が滑ったみたい
[02:59:51.800] じゃんいや滑ったんかもしんない
[02:59:53.710] [笑い]
[02:59:55.279] けどなのでそれもあるかもですさん
[02:59:59.479] 生れ無理
[03:00:03.120] でけん
[03:00:05.440] [音楽]
[03:00:11.479] 趣が女には突っ込むんか何を
[03:00:18.239] えっとねクプスさんこんばんは広告明けで
[03:00:22.640] いきなり進路はこれだとまたごひはと思い
[03:00:26.920] まし
[03:00:27.280] [笑い]
[03:00:29.560] た申し訳ございません申し訳ござませさん
[03:00:35.359] 急に表に呼ばれて海がしょっぱい話聞け
[03:00:38.319] なかったからも1回教え
[03:00:40.720] て海がしょっぱいの
[03:00:45.920] はられた恋たの涙が集まってるからだ
[03:00:51.000] よなんか今日おかしいな俺な
[03:00:55.600] なんかなんかもう今おかしいよさんえ
[03:00:59.200] ちゃまく知らないのうん知らないユッキー
[03:01:02.680] とデートかうろさんヒクックラオアック
[03:01:06.120] さんうお疲れラッピおアックさんはあり
[03:01:11.640] ちゃんお疲れちゃああ来たラアさん
[03:01:16.650] [笑い]
[03:01:18.160] う平気
[03:01:20.200] 兵たと聞き逃したじゃで聞き逃した今日は
[03:01:25.600] どこに行くの今日は波道です波道を歩く
[03:01:30.080] だけでいいんだよ俺たちはもうなんか波道
[03:01:32.920] を射している人がチララいるねうん生し
[03:01:36.279] てる人がチララいます意味はないです
[03:01:42.479] え頼んだら苦書いてくれないかないいよ別
[03:01:46.239] にランディさんてるのだ迷惑だよピって
[03:01:51.439] 馬鹿
[03:01:52.640] 野郎馬鹿
[03:01:55.120] 野郎今度はもっと盛り上がろうねなんか
[03:01:58.439] あんまりこいつと馬が合わねねなさん突然
[03:02:01.680] の下ネタ何が下ネタなんだよわどこが
[03:02:05.080] 下ネタだった今なんで射してる人が
[03:02:08.200] たくさんいたってだけでしょ何が下ネタな
[03:02:10.880] んだよ怖えこと言う
[03:02:13.680] な怖えこと言うな
[03:02:19.200] 怖えこと言うよなねもうこれ勉強はもう
[03:02:22.840] いいよねマジでねもう捨てた勉強は捨て
[03:02:27.279] ですあと行く場所あったっけ回ワルツさん
[03:02:31.080] 顔顔がなんだなんだ顔って俺の顔になんか
[03:02:35.600] ついてるか
[03:02:42.640] い体力開けとくヤンキーイベントそろそろ
[03:02:45.920] 来ると思うんだよねワルツさん隠さなくて
[03:02:48.880] いいです下ネタ配信なのを理解して見に来
[03:02:51.720] てるので別に俺下ネタ配信
[03:02:55.319] じゃ
[03:02:57.359] うわ出
[03:03:01.760] たを与えちゃっただよさんって言いながら
[03:03:06.760] ニヤニヤ
[03:03:08.279] としてないよ生まれから生まれつきこう
[03:03:11.160] いう顔なん
[03:03:12.960] です生れこういう顔なのってつ爆弾
[03:03:18.640] めどくせえ女だなあいつ本
[03:03:20.720] [音楽]
[03:03:23.359] に
[03:03:26.479] はいん当たり今ね爆弾抱えてんだなつかな
[03:03:31.720] あだと思っ土に含まれていたナトリウムが
[03:03:36.680] 雨によって出しまで運ばれた説とあ1つ
[03:03:40.080] あるそうなん
[03:03:42.920] だしんだね
[03:03:47.920] 光ちょっと電話してかじゃちゃまく当たっ
[03:03:50.120] てんじゃんん当たってるって何
[03:03:55.840] がこれどうせデート断られるんだよ断ら
[03:04:00.319] れんのに誘い続けなきゃいけない海が
[03:04:02.640] しょっぱい理由ごめんね当たってねえ
[03:04:05.560] じゃん全然当たってねえああとあと1説
[03:04:08.840] あと1つあるらしいあと1つが俺の言った
[03:04:11.279] 説ですその説と恋人たちの涙
[03:04:15.080] のしょっぱさ
[03:04:18.640] どっちらかって言われてるよね長年研究は
[03:04:21.200] されてるみたいだけどまだ分かってないん
[03:04:22.760] だっ
[03:04:25.120] てで俺お前とこんデートしたくねえのに
[03:04:32.370] [音楽]
[03:04:35.760] さランデさんいや顔がかされてみたいな
[03:04:39.880] こと言ってたよボケ無視してごめんえ嘘俺
[03:04:42.640] そんなこと言ってない
[03:04:44.319] よ俺言ったそんなこと嘘言ってたっけ
[03:04:48.920] 自分で何言ったか覚えてねえわ
[03:04:51.800] えーもう一ち挟んどくかじゃあ日下光ね
[03:04:55.920] 日の本光
[03:05:04.399] ねごめんね行けないよねだよ
[03:05:09.460] [音楽]
[03:05:14.359] ねストレスも減るんだこれいいな
[03:05:26.160] 光1回デート行かないとやっぱだめだ
[03:05:28.770] [音楽]
[03:05:36.960] よごめんね
[03:05:39.880] なあめんどくせえこいつ
[03:05:44.390] [音楽]
[03:05:52.439] ヒカルとちょっと光光とデート行けるまで
[03:05:54.800] ちょっと粘るかあ何これ
[03:06:00.840] 今年の文化祭は各クラスで出し物をする
[03:06:06.399] ことにあれこれさなんかあんのかな何を
[03:06:10.040] やりたいか考える
[03:06:11.960] ようこなんかあんのか
[03:06:16.560] なこ来たよね
[03:06:22.200] いよ恋愛マスターになくなっちゃったか
[03:06:25.279] 恋愛マスターフツクラスで出し物ねじゃ
[03:06:30.720] しばらくなだみんなで自由に話指イベント
[03:06:34.080] 敵
[03:06:35.319] な犬かワルツさんヒカルとデート髪型左右
[03:06:40.840] 違うヒじゃない光
[03:06:43.760] な牛場連れてかれ
[03:06:46.520] そうお牛女連れてかれてよおあれかもしん
[03:06:50.640] ねあいつのあの操り人形みたいな感じで俺
[03:06:53.880] がうまいうまい言った後にヒカルがまず
[03:06:56.399] いって言ったらやっぱまずいよねっていう
[03:06:58.920] あのみさみてなことしたかもしんない
[03:07:02.080] 俺
[03:07:04.080] みさヒカチマ牛作ろうヒカチマ
[03:07:08.000] 牛ランディさん汚い大
[03:07:11.640] や演劇
[03:07:13.760] 演劇なんでお前が一体ああいうのの客本と
[03:07:17.960] か演出とかしてみたくって
[03:07:20.239] さお前が
[03:07:22.479] かそう俺これあの子特有のあれはないのか
[03:07:25.880] な
[03:07:27.399] ああよろしくなあ
[03:07:30.800] ないあの子特有のああ来た来た来たたこれ
[03:07:35.160] でしょ絶対ユッキーゆきさプラネタリウム
[03:07:39.200] なんていもう100%お前に入れる
[03:07:42.479] 当たり前だろプラネタリームやろそうかな
[03:07:45.520] みんな乗ってくれるか
[03:07:49.120] でうんちょっと自信が出た
[03:07:53.080] さんか
[03:07:55.479] ねなんとかユッキーの希望が叶うといいな
[03:07:59.359] これ絶対こういうイベあるでしょそろそろ
[03:08:01.600] 意見も
[03:08:04.359] はいもプラネ仮装行列もいいねさん名前
[03:08:08.920] 読んだすげえいやすごいっしょ俺あ俺そう
[03:08:11.640] あの犬さん知らないと思うけど俺橋元んて
[03:08:15.520] いうのね
[03:08:17.680] ねガチ本名あのあの時もって遊びじゃない
[03:08:21.040] から本名でやってるんだけどこれ女の子が
[03:08:23.080] 呼んでくれんの橋もてすごくない合成音声
[03:08:26.279] で合成音声とは思えない
[03:08:30.359] だろ
[03:08:32.120] プラネタリウムワルツさんワル君もをやる
[03:08:36.399] ことに君は知ってるでしょ俺の橋み力を
[03:08:39.239] 合わせて頑張りましょうねよし高校生活
[03:08:42.520] 最後の文化祭だ頑張る
[03:08:44.760] ぞい頑張るぞい環境破壊は楽しいぞい犬か
[03:08:50.399] ワルツさん発音もよかっすごいでしょこれ
[03:08:53.000] すごいでしょちなみに前の1周目の女の子
[03:08:56.680] 俺のことレ君んって呼んでくるですからね
[03:08:58.279] いやもう惚れるわあんなもあんなレくん
[03:09:00.840] 連んくん呼ばれて最後浮気されてみマジで
[03:09:03.120] ぶち切れ案件だ
[03:09:06.279] から
[03:09:08.160] えっと
[03:09:11.640] ねあと何すればいいんだっけストレスが
[03:09:14.359] ちょっと溜まってるか
[03:09:19.680] うろさんカービーアニメは頭おかしなるで
[03:09:23.520] よかった拾ってくれる人がいてうろさん
[03:09:26.720] やっぱ詳しいねうろさんねジさん浮気とか
[03:09:29.239] あるわけないやろ犬さんややこしいので私
[03:09:33.359] のことはてめえ良いですよいや大俺あの俺
[03:09:36.279] 割と俺割と視聴者のことてめえって言う
[03:09:38.680] から大丈夫だよあの別にあのそう犬さん
[03:09:41.920] だけじゃなく割と俺視聴者に対しておめえ
[03:09:44.920] らとか言っちゃうんでそこは許して
[03:09:46.920] ください当良くないすよ良くないの分かっ
[03:09:49.920] てるでもだめもう育ちが悪いから頭も悪い
[03:09:53.239] んで頭も育ちも悪いからだめだ許してもら
[03:09:56.800] それはおめえらとか言ってごめんな
[03:10:03.200] みんな紅葉見に行きてえ
[03:10:06.840] なちょっと待って爆弾はどうなったんだよ
[03:10:10.319] 許さ今更まだ許してないの
[03:10:13.479] それ俺の配信ずっと来てくれる人はもう
[03:10:16.399] 許してるでしょ
[03:10:18.239] さんグルメレースかた
[03:10:20.760] なしグルメレースも作られてるんだよなあ
[03:10:24.640] 爆弾消えてる
[03:10:26.560] よし
[03:10:28.160] よし爆弾消えてるよし犬かさんバンドマン
[03:10:33.000] ならしょうがないそう言われるとなんか俺
[03:10:36.000] も納得いかないんだよ
[03:10:38.930] [音楽]
[03:10:41.640] なえっとじゃ紅葉見に行こうよね
[03:10:49.760] あもう紅葉間にはか
[03:10:55.760] な曇りだけどいけねえかなあ
