[00:00:34.360] ひ
[02:20:08.319] 必ず
[02:20:10.120] うんこみたいだなって思わなかったんかな?これ作った人はちょっと思ってただろうな。薄うなうんこみたいななっちゃったなって。
[02:20:19.240] 笑笑
[02:20:23.200] だからま、それを口に出すのは下はということでね。そうか。こんな早く死ぬとは死ぬのかなとは思ってたけど。
[02:20:40.280] こんな早く死ぬと思わなかったね。
[02:20:44.760] もうくん。ただまだマジでわかんねえから
[02:20:47.800] な。まだマジでマジでまだ分からない。
[02:20:53.080] 死んだと思わせてまだ生きてる可能性ある
[02:20:54.760] から全然
[02:20:58.600] これどこ行けばいいの?消えたと見せかけ
[02:21:00.600] て
[02:21:03.479] 最後出てくるぞ。
[02:21:09.000] 具合大丈夫?こんにちは。
[02:21:11.080] こめちゃん、こんにちは。
[02:21:12.880] まあまあまあまあまあ、鼻の調子は悪いけど、
[02:21:15.640] まあ、平気。
[02:21:17.200] 熱とかない。咳も出ないし。
[02:21:19.800] 鼻ずるズるだからごめんな。
[02:21:22.560] 切り裂けず。あ、
[02:21:28.359] 敵強いね。まあ、でもクリア見えてきたな。
[02:21:33.680] うわ、3000ももらえんの?3000
[02:21:36.040] もらえんの?ここ敵の雑魚敵で。
[02:21:37.840] よかった。
[02:21:39.680] 雑魚敵で3ぶ回し。3000
[02:21:42.280] ももらえるんかい?
[02:21:43.680] うん。
[02:21:44.800] もうメタルスライム狩る必要ないやん。
[02:21:49.640] 2
[02:21:49.840] 億3000万。
[02:21:52.760] 3000
[02:21:53.359] はやばいね。あれトラマナって誰が持ってんだっけ?お前か。
[02:22:05.439] 行け。
[02:22:08.520] まあでも確かに強いけどね、敵
[02:22:22.840] 食らっちゃって。
[02:22:25.479] そうか。もうくそっちだったか。
[02:22:31.840] ただまだもうワンなんかも君の下りもう
[02:22:35.399] 1回ぐらいありそうじゃない?なんか
[02:22:37.240] 魔法どんどん派手になってき
[02:22:39.000] そう。もう終盤だからね。言ってもね。だってでもさ、まださ、まだなんか色々あるんだよね。色々。あ、でもこれあれか。思い出とかバズのアジとを探そうて。
[02:22:54.520] バズの味と探してないのに本拠地行こうと
[02:22:56.800] してんだけどいいのこれバズはしか何行け
[02:23:02.560] ないじゃんギガンテス
[02:23:06.000] 違うだ
[02:23:10.280] 持い
[02:23:13.479] 強い
[02:23:15.720] よご
[02:23:17.200] バズガムで行きますやべえさすが
[02:23:24.240] せい。
[02:23:28.560] やべえな。敵めっちゃ強えわ。そう。
[02:23:31.880] あほ。
[02:23:36.560] ここからは任せて。せ。
[02:23:39.640] うん。だから普通に強いわ。めっちゃ敵。
[02:23:41.439] 本当
[02:23:42.080] 車ケチラス危ないよ。ず
[02:24:00.479] いね。経験値こんなもらえんだよ。
[02:24:07.200] 5000もらえんだよ、ほぼ。
[02:24:12.160] うはうは。美味しい。
[02:24:14.200] 美味しい。めっちゃうん。美味しい。え、バズの
[02:24:18.680] 暑いね
[02:24:19.479] え。これはこれてまだ行けないってことじゃね。多分バズの、え、バズの俺次何すればいいんだ?おい、みんな俺次何すればいい?そうだ。
[02:24:36.160] だってパのさ、子供になっちゃったやつ解決してないしね。
[02:24:39.960] はめたの前思行停止
[02:24:42.479] 思行停止めたバレはダめ
[02:24:45.080] パリパリパリパリパリパリパニックパリパリパリパリパリパリクリーパー
[02:24:58.960] いいよピソうよ思考停止からそれ出てくんのえぐくない?出てくる速度
[02:25:09.160] も思考定止なんか
[02:25:13.319] 笑笑俺ね当時見てた頃でもノマねしたことないのに何年越しの物がねこれねこれテパこれ何すればいいの俺これわかんねえんだけどさすがにちょっとさあれ早いよね洞窟あれだろう
[02:25:38.760] な、なんか
[02:25:41.000] 多分だけど、このなんか、ま、ちょ、
[02:25:43.000] 丸ついてるとことりあえず行っていい?
[02:25:47.000] バズのアジと探すべ。だ、そっちが先や。
[02:25:49.640] 多分
[02:25:58.439] 回復してから行った方がいいよな。MPね
[02:26:01.080] 。
[02:26:05.840] 違う。
[02:26:13.880] なんで道具屋しか出てこへんの?
[02:26:17.640] エピ上がっちゃった。
[02:26:20.520] しかも船遠いな、これ。船遠いわ。
[02:26:31.439] どこの辺から行ったらいいかな?
[02:26:36.560] いかデルコンあるから行くか。
[02:26:43.080] いや、クリアマジで見えてきたね。
[02:26:45.760] 召喚するとかないんだ。
[02:26:47.600] ええ、ないよね、そんなのね。そう、船がね、若干めんどくさいね。ていうかさ、いや、もしこれネタバレになるなら教えなくていいんだけどさ。
[02:27:01.800] え、こんだけ引っ張ってさ、ラーメ出てこないの?
[02:27:04.680] 土曜クリアしちゃって日曜に別ゲ。
[02:27:07.160] わあ、夢ある。夢ある。それ、それ夢あるね。もない。
[02:27:16.359] ラーミアでもさ、あんなになんか今回はラーミアが関係するよみたいな匂わせしといて。だわ、
[02:27:24.840] ラーミア。
[02:27:25.800] いや、言わないでいいんだけど、ラーメ局ないのかな?ま、元々ないんだけど、ドラクエワ
[02:27:31.760] 2って。でもなんかさね、めっちゃなんか
[02:27:35.479] 3
[02:27:35.720] から引っ張ってさ、え、出てこない。ま、出てこなくても
[02:27:41.200] 寄り道した会があるのか、これは。
[02:27:43.279] あら、よっ。
[02:27:44.319] いや、金曜寄り道してなければもっと早かったと思う。
[02:27:48.240] 別に金曜寄り道したのがあんまりプラスにはなってない。
[02:27:53.000] 笑笑。
[02:27:54.319] プラスにはなってないな。
[02:27:59.120] ごめん。ラーミアベグラタンにしちゃった。前く
[02:28:04.040] とんでもねえな。ラーミアのグラタン。え、なんかここはチーメダ
[02:28:11.160] 2
[02:28:11.279] 枚ぐらい本当にバラバラバラバラバラバラバこじゃね。バズのアジとここ臭くねえか。
[02:28:22.880] ここくせえ。
[02:28:25.040] 見うな。
[02:28:26.600] くんく。ほら。月のかけからさ波の音が強く響いてくる。使います。
[02:28:32.560] これ見よし。敵くそ強かった。怪域。
[02:28:36.640] ああ、そうだ、そうだ。おお。
[02:28:48.279] どどういうことなんか全然わかんないけど。なんで消えた?
[02:28:59.040] おしゃれ演出。
[02:29:00.920] おお。笑。おしゃれ演出仕組みなんそれ?
[02:29:08.040] 月のかけを上所持してる間に状態で岩何が
[02:29:13.120] 何?3号な何ていうのこれに近づきAを
[02:29:16.359] 押すと消滅させることができます?
[02:29:22.080] 暗
[02:29:23.080] 元大学生
[02:29:26.840] 教わるでしょ?大生教わる言葉でしょ?
[02:29:30.000] これ暗
[02:29:33.359] お兄ちゃん分かってる?目的は
[02:29:35.720] 眼性。え、お兄ちゃん分かってる?目的は水晶を壊すこととロキアの洞窟を開けるぞ。あ、そっか、そっか、そっか。開けるぞね。
[02:29:43.520] お前遅いねん。お前も知らなかったやろ。絶対ちゃんと覚えてるよ。僕のことなんだと思ってんの。ふ。では行きますよ。
[02:29:50.840] ガ。
[02:29:53.080] ここはバズと戦闘になる可能性が非常に高いです。ハーゴン直化であるならこれまでうちに取れなかったベリアルや。
[02:29:59.800] エリミあ、エリミラね。ミリエラね。同じか。それ以上の力を持ってるはずです。慎重に進みましょう。
[02:30:09.760] み。
[02:30:10.520] あ、暑いんだけど。ミリシ
[02:30:12.800] ムーがネタバレしてくる。
[02:30:16.160] えー、トラマナで行きます。くんくんく。ラスーファミからぞ。
[02:30:27.439] いないないない。俺スーファやってるから。
[02:30:30.439] いない。いない。それはマジでいないわ。
[02:30:31.840] てかそもそもあの形のモンスターが出たの
[02:30:33.800] は天とかからだから
[02:30:38.240] なんとかドールね。あのなんか体が折りに
[02:30:40.800] なってるモンスター。
[02:30:46.760] ほラマナ早くねえか。
[02:30:55.160] ジャミス系も新キャラ
[02:30:57.080] いやジャミは6からいる。これ何?
[02:31:04.479] 決めるわ。
[02:31:05.080] モンスターじゃなかったけど人物。
[02:31:07.240] え、そうなの?え、何それ?知らない。あ、そうなんだ。
[02:31:14.880] ええ、そんなやついた?ええ、
[02:31:23.800] いたかな?何?なんかなん?どこ?どこのサイト読んでんの?それ読んでない?それ
[02:31:36.720] 君叫
[02:31:38.880] 君の手切り裂い
[02:31:43.120] てえたんだ。等品のよくはずうやってた。おそらくエッチな踊りでしょ。
[02:31:59.760] おそらく
[02:32:11.720] ハッスルダンス来たで。
[02:32:15.760] ああ、ミミック
[02:32:18.880] な。もう、もうやっぱあのね、ドラクエノ
[02:32:23.840] だからドラもう匂いで分かるねん。
[02:32:26.680] すごない?これ
[02:32:28.200] 嗅覚
[02:32:29.279] 嗅覚もう分かるんですよ。裕の裕次の考えることは
[02:32:35.439] 制作者
[02:32:37.319] もう制作者よ。半分
[02:32:39.560] バギクラス
[02:32:41.520] 裕ジが起きそうな感じだもん。今の
[02:32:48.760] 決める。
[02:32:50.080] 強いんだよね、このこの作品のミックガデイン
[02:32:57.439] やばい。おいおいおい強いよ。大してうまくねえし。
[02:33:24.240] こっちが本物でしたかね。
[02:33:25.640] 体勢くそ高くなった。
[02:33:27.160] めっちゃ強くなったよね。本当に炎の剣って俺装備できないのに強いの辛い。
[02:33:42.160] 本当だよね。
[02:33:45.800] しかも何も落とさないし。デザイン好き。
[02:33:49.200] 炎の釣りかっこいいよね。でも俺買ってたわ。せっかく拾ったのに。ま、ここは正規ルートじゃないでしょう。
[02:34:02.960] 決まった。
[02:34:05.960] ギガデイン
[02:34:08.279] 誰か言うかなと思ったけど。どうも皆さんこんばんは。
[02:34:12.800] 世TVのセです。
[02:34:17.560] ユネクストタイがく。
[02:34:25.560] ウルトラマンシュワッチ。ウルトラマンシュワッチサイダーね。ウルトラマンシュワッチサイダーわ。動く関屋。
[02:34:37.399] ここまで覚えてるの?
[02:34:40.279] 決めるわ。
[02:34:43.279] よっち外せなさい。
[02:34:57.120] もうMP
[02:34:57.880] マもうガバガバ使ってるからね。よしよしよしよし。ま、どうせレベルアップするでしょ、そのうちね。ああ、おいしいおいしい。
