[00:00:35.480] うお。
[02:27:28.600] こぼりきりである。朝までお部屋のが
[02:27:30.160] 消えることはなかった。にもかわるはで
[02:27:32.800] 早くから何か調べ物してるようで。
[02:27:34.560] 知らんけど地図は余裕で取り逃してるっぽい。
[02:27:37.319] うう。嘘でしょ?マジやっちゃいました。僕、僕なんかやっちゃいました。
[02:27:48.200] 残念。
[02:27:49.880] 嘘やん。相変わらずあのことは我々一首館には雑む雑務雑しかお任せにならない。
[02:27:57.880] しかし王家の大事な
[02:28:00.319] 大事なるごはいえ少しは我らを刺益して
[02:28:03.640] くれても良さそうなものだが、え、せめて
[02:28:05.359] もう少し信用して欲しいものである。え、
[02:28:07.000] 塔の2階より上を誰1人とお通しならない
[02:28:09.240] ようでは楽ミ一緒に対する弟子たちの様々
[02:28:11.680] な憶測が流れ飛ぶ一方だし、え、彼らに
[02:28:14.920] 対する我らの秘書館の低面もある。
[02:28:20.120] 手きマピが無理だよ。
[02:28:24.720] あれだけ本と神取ったのに地図なし。地図
[02:28:27.600] だけは見逃しちゃいました。
[02:28:30.880] ジェイルジェイル王泣き合うと王家の
[02:28:32.960] 亡くみ主への期待はあまりに逃がすぎて
[02:28:35.279] いる。えー、王家が避難するようで王家を
[02:28:38.800] 信するば羽かれ羽かりがないかもしれない
[02:28:41.880] がそれにしても楽ビル氏のに担っている
[02:28:43.880] 重席はえ課題に覚えてならない。それでも
[02:28:46.760] あの方は万人なくさしてしまう。それ
[02:28:49.080] 以楽ミ氏のご負担は増える一方だ。え、ご
[02:28:51.399] 恒例にもかわらず駐夜を分たず、え、お
[02:28:55.560] 働きになり、よく体が持つものである。
[02:28:58.520] さすがに伝説の魔法使いともなると我々
[02:29:00.279] 凡人とは違うようであるわ。頭が下がるの
[02:29:02.200] は確かだが、え、不安がないわけではない
[02:29:04.520] 。え、死のご高齢を考えると、え、万が一
[02:29:08.640] 、え、死が倒れたでもした時にのことを
[02:29:11.479] 思うとラグミル氏に全てが集中してるのは
[02:29:13.680] 現状好ましいものではないと思う。
[02:29:16.680] ピッケル拾う前からある。めちゃめちゃ
[02:29:19.240] 最初じゃねえか。
[02:29:23.800] めっちゃ最初やん。そこまで戻んのもう無理なんだけど。おい、そこまで戻んのもう無理なんだけど。
[02:29:31.640] あ、生ズンさん、こんばんは。生ずさん、こんばんは。
[02:29:35.160] 64ですよ。64
[02:29:36.479] のシャドウゲートをやっています。
[02:29:40.120] 64
[02:29:40.479] のシャドウゲート。あ、最初からやるしかない。
[02:29:43.840] いや、もうちょっと勘弁して。てか、また文章じゃねえかよ。
[02:29:47.040] もう流使いの依頼。もうまた最初。え、もうちょっとどうするこれ?でもさすがに地図ないの無理じゃない?扉あったしそのうち戻ることになるのです?
[02:30:00.680] ああ、そうだね。そうだね。そうだそうだ。そうだそうだ。そうかもしんない。ただピッケルっていうことはあ、確かにピッケルってことはあそこ戻るもん。あそこ扉あったもんね。
[02:30:11.560] 龍会様のご依頼によ人の髪の毛を取り寄せたはいいが、え、到着を待たず様は旅立たれてしまった。ま、たが私はこの明日でこの職をやめなければ渋いゲームでしたわ。
[02:30:22.120] いや、もうこれ渋すぎ。マジで渋すぎる。このゲーム。え、すまぬがどうしよう。もしもう流の様がお帰りになったらこの巨人の髪の毛を流様に渡しておくね。いや、渋すぎるんよ、このゲームマジで。
[02:30:42.760] なんかこれなんかあるよね。これなんだ?なんか糸みたいの?
[02:30:47.600] 巨人の髪の毛1
[02:30:48.760] 本売りなんだ。巨人の髪の毛って
[02:30:52.800] 1
[02:30:52.920] 本売りなんだ。束なのかと思って。渋さは一だよ、これ。
[02:31:08.680] え、もう、もう忘れたわ。どっから来たん
[02:31:10.760] だ俺。
[02:31:17.319] いやあ、
[02:31:19.200] 色、あ、これ、あ、あれじゃない?火
[02:31:21.200] 消せるんじゃない?これ。ほら、水差し。
[02:31:25.160] ご丁寧に水差しだよ。コップ風でいいのに
[02:31:28.040] 別に。
[02:31:30.160] そしてまた本ですと。そしてまた本です。
[02:31:34.960] 竜の涙について。あ、竜の涙持ってますよ。
[02:31:37.640] うん。落ちてたね。今ね、
[02:31:39.279] 目も落ちてたね。こっちも拾っちゃうか。意外とこのアイテムの判定もなんかね、結構渋いのよ。
[02:31:54.600] 1
[02:31:54.800] 回クリアしたらもうやらない戦
[02:32:00.000] ですよね。でしょうね。うん。俺もそうだよ。うん。
[02:32:04.240] 1回クレアした。もうやらないだろうね。
[02:32:07.200] ちゃだ。これね、あのファミコンにね、
[02:32:10.840] そのこの前の作品があるんすよ。シャドウ
[02:32:13.840] ゲートっていう
[02:32:16.120] これね、これシャドウゲートっていう。
[02:32:18.279] これ前配信でやったんだけど、まあこれも
[02:32:20.800] もうツッコミのところ満載のとんでもねえ
[02:32:23.479] ゲームだったんだけど、まあでもなんか俺
[02:32:26.279] 的に気に入ったのよ。ならまさか64で
[02:32:29.319] 続編があるっていうことはなんてと思って
[02:32:32.960] これを探して買ったんだ。これもう
[02:32:34.680] なかなかレアですからね。これなかなか
[02:32:37.359] ないから。これ
[02:32:41.520] 渋すぎる。
[02:32:44.359] 高そう。ま、割といいね。ダソは高かった
[02:32:47.920] でしょう。まあまあまあまあまあ
[02:32:50.800] だいぶ前だけどね。買ったのね。
[02:32:55.399] カルトゥン王朝に伝わる、え、数々の神話
[02:32:57.920] 。そこに登場する天たの秘法。それのその
[02:33:00.399] うちの1つが竜の涙と呼ばれる液体である
[02:33:02.600] 。竜の涙の由来についてはあまりにも有名
[02:33:04.560] である竜の涙。そのものは知らなくても
[02:33:06.080] あの悲劇的なについては知らぬものは皆と
[02:33:09.200] 言えよう。そこでこれについては他の文献
[02:33:12.240] も参考していただきたくいただきたくとし
[02:33:14.279] て、え、本書では竜の涙の性能について
[02:33:16.960] 高能について、え、解説を行いたい。持っ
[02:33:20.040] てますよ。竜の涙。え、これは死体として
[02:33:22.800] 、え、王朝に使える以上知っておかなけれ
[02:33:25.359] ばならば必須の知識である。え、今後まで
[02:33:27.920] 、え、最後まで、え、屈得されることを
[02:33:30.279] 必者は希望する。えー、まずはかの悲劇を
[02:33:33.720] 思い出してほしい。え、王子が砂漠に
[02:33:35.800] 向かう、え、コ路のでの、え、偽話である
[02:33:38.920] 。えー、川を下る王子の前にして現れた、
[02:33:42.640] え、原の山、え、空艇をはむ幻の幻と直面
[02:33:48.120] した王子はハトラさん、こんばんは。
[02:33:50.520] こんにちは。ゲート64やっています。
[02:33:53.560] 地獄です。地獄です。いや、そんな地獄で
[02:33:56.600] はない。でも割とおもろい。割と俺好きだ
[02:33:58.920] から。こういうゲーム。黙々とこういうの
[02:34:00.200] やんの。え、ま、見てるに人が面白いか
[02:34:03.000] どうか知りません。視聴者的に面白いか
[02:34:06.399] どうか知らん。俺は面白い。やってて。
[02:34:09.560] 生きて幅幻と直面した王子は小舟から身を
[02:34:11.840] 乗り出して川の中にも何回4にました。川
[02:34:14.640] の中にえのナビを行ってきたらした。
[02:34:19.160] 大さんこんばんは。大者さんこんばんは。
[02:34:20.439] 今んとこね、でもそんなにね、ま、結構
[02:34:22.880] 死んでるか。結構ね、穴に押して死ぬんだ
[02:34:25.040] よ、俺。
[02:34:27.160] すると、え、魔法使いの作り出した原影は
[02:34:29.319] 見るみる字に消えていってしまった。え、
[02:34:31.000] 次に車内の逃げ込んで三脈での、え、追撃
[02:34:33.880] の下りを思い出してほしい。えー、黒魔術
[02:34:36.960] の罠にはまり、え、王子の名雄は永遠の闇
[02:34:39.479] に閉さてきました。え、奴彼らを助ける
[02:34:41.240] ために王子はトが閉じ込まれた、えー、
[02:34:44.200] ガロに、え、竜の涙を振りかけた。
[02:34:46.760] するとくされていたがるのは、ええ、歴会わかんない画え黒魔術の毒から、え、無事名を救い出すことができた。ゆまちもこんばんは。ゆまちこんばんは。
[02:35:02.319] 64のゲームやってますよ。やポ。や、ポ
[02:35:04.920] 外界だってる。オッケー。え、これらの逸から分かるように、え、竜の涙各しの魔法を無効化する力を持っているようである。
[02:35:11.200] 魔法についてはいくつかの属性がある。え
[02:35:12.840] 、例えば前例のような原影を、え、電型、
[02:35:15.880] 原営と呪爆とでは同じ魔法でも少しその
[02:35:17.960] 警風が系統が異なってることはあり
[02:35:19.920] 方明らかだ。え、竜の涙は水に薄めたり
[02:35:22.479] 現役を使用したりすることでこうしたこ
[02:35:24.640] 様々な効果に対応することができるので
[02:35:26.520] ある。長いんだよ。
[02:35:30.080] 1個1個のボリュームがすごい落ちてる。
[02:35:32.479] 本の、え、竜の涙でコミを解いたもの。竜
[02:35:36.040] の涙で小ミを解いたものを衣にして肉で肉
[02:35:39.279] を油であげそれを食せば足すところに犬の
[02:35:41.560] 痛みが取れるなどという属があるがこれは
[02:35:44.120] 名心である。え、要報を謝ってると
[02:35:46.040] 言えよう。そんなことをしてちまったら肉
[02:35:47.399] が硬くなる上に臭みが出て落ちてしまうで
[02:35:49.840] はないか。たしくは火で炙った涙にあ、肉
[02:35:53.200] に龍の涙を満面塗り込むだ。こうしておけ
