[00:00:52.039] ひ
[02:45:51.160] 後ろの壺に入って俺の宝持ってってくれ。
[02:45:55.640] 福引き。いやいらな。なんやねん。お前の
[02:45:57.479] 宝しもな。
[02:46:01.880] この先にいるのは恐ろしい罪人[音楽]
[02:46:03.439] です。とても強くて手が出せない。え、何
[02:46:05.000] ?何?何?またそういう感じ?えー、また
[02:46:09.880] ひだるの巻き物。
[02:46:14.240] ほっほ。私をここから出してくれるんです
[02:46:16.720] か?ありがたいことです。あなたたちの
[02:46:19.000] 鳴き骸をハーゴンさ。ええ。
[02:46:21.160] 戦う。はい。いえ、出せよ。戦いますか?はい。いい出せよ。ね。
[02:46:29.800] 逃がさない。
[02:46:30.840] やばい。これ命令しなきゃダめじゃない?
[02:46:32.640] せい生きった。
[02:46:35.359] いや、待て。命令した方がいい。おい、弱。なんやねん。くそ弱いじゃん。なんだよ。
[02:46:44.080] イカずの杖。
[02:46:48.240] 小づいたらちんだ。こう[笑い]うん。
[02:46:51.160] 小づいたら死んだわ。
[02:46:54.479] 俺はまだ何もしていないぞ。
[02:47:02.279] ここはこんだけかな?
[02:47:09.040] 1Fの右下1
[02:47:11.120] 階の右下本当
[02:47:14.715] [笑い]だ。
[02:47:19.720] めっちゃ重要なもんありますやん。めっちゃ重要なもんあるやん。お父さんも言ってよね。こんなのあるんだったら。
[02:47:33.439] おほ。
[02:47:36.760] ミニマとうと様々な能力を得る。どんな能力得るの?これちょっと装備しちゃっか。なるほど。こういう感じであれか。
[02:47:48.600] 世界中のところに大切なものある感じか。まだ拾ってないろんなもの。
[02:47:51.396] [音楽]
[02:47:57.640] インパス使え。
[02:48:00.000] あ、インパス使ったら何そうなの?インパスってそうなの?死の呪文や即死攻撃を完全に防ぐ。
[02:48:13.040] ご長にもあったはず。
[02:48:16.399] 街にもあった。
[02:48:24.200] 井戸。
[02:48:25.160] ああ、井戸の下か。もうそんなんわからんよ。うわ、あるわ。てくんくん。いや、だったらじゃあさっきのタイミングじゃメタル切りなんか覚えてないじゃんね。せ、正常な反動だったんじゃん。
[02:48:45.240] やっぱりこのタイミングで取れ
[02:48:46.800] るってことは
[02:48:50.840] そっかメタルギリをでもやるってことはさ
[02:48:53.319] 、メタル切りをやるってことはさ、あれだ
[02:48:56.120] よな、やっぱレベル上げ必要ってことなん
[02:48:59.520] だろうな。こっから先
[02:49:05.520] でもなんかさ、せっかくもしかしたらこの
[02:49:08.040] ままレベル上げなしでもクリアできちゃう
[02:49:09.720] かもしれないけど、レベル上げしたくない
[02:49:12.800] 。レベル上げしたいしたくない。
[02:49:18.600] それもドラクエの醍醐ミだからな。はぐれ
[02:49:21.120] メタルを借りまくるという
[02:49:31.200] 大声いらん。
[02:49:33.960] ルーラにしてこれ。ルーラ。
[02:49:40.880] えー、
[02:49:42.720] リリザる
[02:49:44.279] お城だろうな。多分な。リリザにはないよ
[02:49:46.359] ね。さすがにリザにはないよね、宝箱。
[02:49:55.680] いや、わかんねえ。ここもないよな、多分
[02:49:57.640] な。
[02:50:03.279] お城には絶対ある。あるし。お父さん
[02:50:06.239] お母さんに挨拶してこうよ、みんな。な。
[02:50:09.040] あ、ごめん。プリンちゃんはいなかったね
[02:50:10.200] 。ごめん。
[02:50:12.720] あ、ごめん。プリンちゃんいなかったか。
[02:50:13.920] ごめん。
[02:50:23.439] ひどすぎ。
[02:50:26.120] 飲んでり。
[02:50:30.439] あ、囚人さんや。この世界にはいろんな扉
[02:50:33.600] を開けれる鍵も開けたやん。ここに
[02:50:37.600] だ。俺も、俺もお父さんいないから一緒。
[02:50:39.800] 俺もお父さんいないから一緒や。
[02:50:42.800] こんな不気味なやつを同じの親なんて勘弁
[02:50:44.640] してくれ。もうすぐく世界は終わりだとか
[02:50:47.040] 悪児をしないとダめだとか言ってやがる。
[02:50:49.000] 毎日聞かされると囚人の俺だって悪児
[02:50:51.200] なんかやめとけって言いたくなるぜ。
[02:50:54.080] 一生懸命生きたところで幸せになれる保証
[02:50:56.120] はありません。だったら誰かを傷つけても
[02:50:58.080] 好きに行きようじゃありませんか。それが
[02:50:59.560] 正しき道なんです。
[02:51:03.160] なんだ戦ったりしないの?
[02:51:06.840] 囚人さんとデラコマ君とリスナーさんか型
[02:51:10.560] ね。うん。みんな出てくるわ。え、ここだけなんかあんまないな。まるちょっとお前な邪魔だよ。お前なんやねん。すり付けてくるな。
[02:51:32.040] あ、でもそっか。ここはロトの盾があった
[02:51:33.640] のか。
[02:51:35.600] あ、三国。あれなんじゃない?何か人。
[02:51:39.239] なんか光ってるぞ。なんか光ってる。何?
[02:51:42.800] 長いメッセージかかる。何これ?え?
[02:51:45.640] 何これ?パパとママへ私が濁あれ?
[02:51:50.840] あ、これはマカロンちゃんのあれだ。
[02:51:54.479] パパとママへ。私が2度と[音楽]帰ら
[02:51:56.720] なくなった時のために伝えたいことを書い
[02:51:58.560] ておくね。まず最初に勝手に飛び出して
[02:52:00.960] ごめんなさい。パパとママが本当に私の
[02:52:03.040] ことを心配して止めてくれてるって分かっ
[02:52:04.920] てるよ。こんな衣装やんな。でも私はもし
[02:52:08.640] 自分だけお城にいて無事だとしても
[02:52:10.720] お兄ちゃんが帰ってこなかったらそれは
[02:52:12.359] 死ぬほど辛いことなの。一生後悔すると
[02:52:14.560] 思うの。あの時自分にできることは本当に
[02:52:16.840] なかったのかなって。
[02:52:19.600] 私も守ったりするのは怖いけどでも何もし
[02:52:22.160] ない自分でいるよりはまししとか言って
[02:52:24.279] これを読んでるってことは私しっちゃった
[02:52:27.040] んだろうけどえ、どういうこと?
[02:52:30.800] 私を止められなかった自分たちをの
[02:52:33.060] [音楽]せいだなんて絶対思わないでね。
[02:52:34.640] そんな風に思ったら怒るから悲しい思い
[02:52:36.399] させてごめんね。大好きだよ。あ、本当に
[02:52:38.439] 衣装なんだ。これ死んだ時のための。
[02:52:43.600] いや、だったらだったらお前止まらん
[02:52:45.520] だったらこんなとこに置いとくな。隠し
[02:52:47.520] とけ。どうすんねん。
[02:52:48.680] 間違って読んだらもうねたまらんねん。
[02:52:55.880] 俺ちゃうわ。もうね、たまらんねん。
[02:53:03.279] 待てと。
[02:53:06.760] ま、クッキー元気になったですね。そこからそこから全然帰ってきてなかったわ。クッキーが元気になったところから。
[02:53:09.729] [笑い]
[02:53:19.040] もうハーゴンまで行くぞ。
[02:53:23.560] これでようやく食事も喉を通るというもの
[02:53:25.640] だ。ごめん。全然[笑い]
[02:53:28.000] 全然会いに来てないからその間全然食事
[02:53:30.479] 食ってなかった。こいつら
[02:53:33.680] を救ってくれたことを心よりお礼
[02:53:35.520] 申し上げる。
[02:53:37.920] ありがとうございます。が1番頑張ったの
[02:53:39.920] はマカロンです。あ、あんなとこに
[02:53:44.399] 可愛いやつめ。
[02:53:47.760] そ、そうだよ。それは勝手に出てっちゃっ
[02:53:50.000] て心配かけたと思うけど、でもちゃんと
[02:53:52.160] お兄ちゃんを元気にしたよ。
[02:53:54.960] フリンドのはお前を気遣って言ってくれた
[02:53:56.760] だけだ。お前1人[音楽]の手柄である
[02:53:58.880] わけがない。お前さ、じじこら。
[02:54:03.880] 年とプリントがいてこその結果だ。それは
[02:54:07.040] もちろんそうだけど、だとしても私だって
[02:54:09.080] 勇者の血を継ぐ1人だって1人として
[02:54:11.720] 役立たったの。だからなぜ影影影に隠れて
[02:54:15.279] こずこずしていた。たいからであろう。
[02:54:17.120] そんなもののどこがお前さ。
[02:54:20.800] それパパがそうやって怒るのが分かるから
[02:54:22.560] じゃん。
[02:54:24.560] もう行こう。みんなこんなとこでパパと
[02:54:26.040] 喋って時間を無駄にしたくないし。
[02:54:30.279] お前まさかこのこの先も連ドのたちの旅に
[02:54:33.520] 同行するつもりか。いや、このイベント
[02:54:35.720] ちょっとタイミング違うなあ。もうだいぶ
[02:54:38.520] 一緒にいるけどな。
[02:54:42.680] もう今更抜けられても困るとこまで来てる
[02:54:45.399] よ。
[02:54:47.920] お前は自分の年齢も数えらんないのか。
[02:54:50.239] こな間だ。まだ赤ちゃんだったくせに。
[02:54:53.080] バカじゃないの?どんなどんだけ昔の話し
[02:54:55.239] てんのよ。
[02:55:04.560] あの、もうハーゴまで行ってるんですが。
[02:55:10.200] 本当はよく分かってるはずよ。今はただ
[02:55:12.399] 心配が勝さってるだけ。お父様のことは私
[02:55:14.560] に任せて。
[02:55:16.200] あなたはマカロンお願いね。お父様にいて
[02:55:18.200] 眼だから。
[02:55:21.479] ごめんなさいね。お喧嘩に巻き込んで
[02:55:23.319] しまって。こんなこと来たけどこれからも
[02:55:25.239] よろしく[音楽]お願いしますね。
[02:55:32.160] い、結構長いイベントあったんだな、ここ
[02:55:34.200] 。ごめん。全然見てなかった。
[02:55:39.960] 可愛い。すねてる。
[02:55:42.560] なんだお前すねてんのか。可愛いやつめ。
[02:55:44.960] こしてもう1回イベント見に行く。多分
[02:55:47.080] ハーゴンまで行った時の話が絶対あるから
[02:55:49.040] 。いやないんかいなんやねんそれ。私は
[02:55:53.080] マカロンの旅立ちはあるね。1回出てから
[02:55:56.319] かな。困った人ね。どうしていつも心配と
[02:55:59.840] いう気持ちを怒りで上きしてしまうの
[02:56:01.960] かしら。
[02:56:04.720] 父ちゃんマカロンすぎ[音楽]
[02:56:06.479] てないのね。まあでもな
[02:56:09.560] 娘を持つ父親ならそうなのかもしれないな
[02:56:11.920] 。じゅんちゃんなんかラストオブアス見て
[02:56:17.319] まだ幼稚園の娘と重ねて泣いてるんだから
[02:56:20.359] 。[笑い]
[02:56:23.920] 何?うさミバンドとガーターベルト
[02:56:26.760] おめんちの母ちゃん何してんだよ。ベッド
[02:56:30.040] は別なようだ。よかった。
[02:56:34.880] ラスアスは本当しんどい。いや、しんどい
[02:56:37.080] けど
[02:56:39.040] 娘と傘までもそんなもんなんかな。
[02:56:41.880] 娘ないからわかんねえわ。ラスアスはね、あれやってるし。
[02:56:47.359] 女の部分。
[02:56:49.399] 若さんの女の部分。やだ。お母さんの女の部分見たくない。まあでもね、お母さんだって女だからな。
[02:56:51.777] [笑い]
[02:57:10.560] そういった面も持ち合わせますわな。そりゃこれもう
[02:57:22.640] 1回イベントないの?これ
[02:57:23.520] 手をつろう。
[02:57:25.760] ほら、もう1
[02:57:26.200] 回イベントあった。何?なんなお前ら?もうめっちゃ喧嘩してますやん。
[02:57:41.720] ごめんなさいね、陛下本当ずっと心配して
[02:57:44.239] 毎日あなたたちのことばかり話してるのに
[02:57:46.960] 前にマカロンにきつく言ってし、前に行っ
[02:57:48.720] ても30秒ぐらい前な合わす顔がないのだ
[02:57:51.000] と思います。
[02:57:52.960] それにきっと口を開いたら大丈夫なのか、
[02:57:54.920] 怪我はしてないのか、食事は取れているの
[02:57:56.840] かできることはないか。質問攻めをして
[02:57:59.279] しまうからあんな態度に。父さんって
[02:58:02.080] こんなに不器用だったんですね。それで
[02:58:04.319] どうかしたの?何か話があってきたん
[02:58:05.880] でしょ?
[02:58:07.758] [音楽]僕たち最後の戦いの時が近づいて
[02:58:09.920] ます。なので小さい頃にしてもらったお
[02:58:12.560] 間違いをしても何それ?[音楽]
[02:58:15.439] 泣き無だったあなたによくしていた強く
